,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,2,2,2,2,1,1,0.9999,0.9999,-0.0001,0.9999,0.70705,0.9999,74.099,1057.6475
9,0,0,0,0,0,0,1,1,0.9991,0.9991,-0.0009,0.9991,0.70645,0.9991,75.9,2142.75
8,0,0,0,0,0,0,0,0,0.9993,0.9993,-0.0007,0.9993,0.7066,0.9993,74.30000000000001,1178.75
7,0,0,0,0,0,0,0,0,0.9995,0.9995,-0.0005,0.9995,0.70675,0.9995,74.5,1299.25
6,0,0,0,0,0,0,0,0,0.9997,0.9997,-0.00030000000000000003,0.9997,0.7069,0.9997,74.69999999999999,1419.75
5,0,0,0,0,0,0,0,0,1.0001,1.0001,0.0001,1.0001,0.70715,1.0001,74.9,1540.25
4,0,0,0,0,0,0,0,0,1.0003,1.0003,0.00030000000000000003,1.0003,0.7073,1.0003,75.1,1660.75
3,0,0,0,0,0,0,0,0,1.0005,1.0005,0.0005,1.0005,0.70745,1.0005,75.30000000000001,1781.25
2,0,0,0,0,0,0,0,0,1.0007,1.0007,0.0007,1.0007,0.7076,1.0007,75.5,1901.75
1,0,0,0,0,0,0,0,0,1.0009,1.0009,0.0009,1.0009,0.70775,1.0009,75.69999999999999,2022.25
