,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,3,6,4,3,4,5,5,2.9000000000000004,0.585,0.016236,3.6334999999999997,0.0475,2.1385,16.4835,253.29149999999998
9,2,2,1,1,1,2,2,1,4.1,0.7335,0.04920000000000001,6.949999999999999,0.10255,18.25,116.55,1279.25
8,2,1,1,1,1,1,1,1,5.9,0.5475,0.08195,13.55,0.157,4.449999999999999,83.25,1790.9499999999998
7,1,1,1,1,1,1,1,1,2.297,0.6595,0.11465,20.15,0.26649999999999996,9.05,216.45,2302.65
6,1,1,1,1,1,1,1,1,4.7,0.6965,0.3115,23.450000000000003,0.3755,11.35,316.35,3326.05
5,1,1,0,1,1,1,0,1,7.1,0.8075,0.14750000000000002,26.75,0.4305,22.85,49.949999999999996,4861.15
4,1,1,0,1,1,0,0,0,7.7,0.8815,0.1805,33.35,0.485,6.75,149.85,767.55
3,0,0,0,0,1,0,0,0,3.5,0.6225,0.21300000000000002,10.25,0.5395,13.65,183.15,2814.35
2,0,0,0,0,0,0,0,0,5.3,0.7705,0.2455,16.85,0.2115,15.950000000000001,249.75,3837.75
1,0,0,0,0,0,0,0,0,6.5,0.8445,0.27849999999999997,30.049999999999997,0.32099999999999995,20.549999999999997,283.04999999999995,4349.45
