,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,32,32,32,32,32,32,21,23,30.997,0.9999,-0.0001,30.997,0.17676,0.9999,6.791499999999999,91.67399999999999
9,0,0,0,0,0,0,4,4,30.972,0.9991,-0.0009,30.972,0.17662,0.9991,18.549999999999997,277.79999999999995
8,0,0,0,0,0,0,4,3,30.978,0.9993,-0.0007,30.978,0.176655,0.9993,30.25,463.0
7,0,0,0,0,0,0,1,1,30.9845,0.9995,-0.0005,30.9845,0.17669,0.9995,41.95,648.2
6,0,0,0,0,0,0,1,1,30.991,0.9997,-0.00030000000000000003,30.991,0.17672500000000002,0.9997,53.65,1759.4
5,0,0,0,0,0,0,1,0,31.003,1.0001,0.0001,31.003,0.17679499999999998,1.0001,112.15,833.4
4,0,0,0,0,0,0,0,0,31.009,1.0003,0.00030000000000000003,31.009,0.17683,1.0003,65.35,1018.6
3,0,0,0,0,0,0,0,0,31.0155,1.0005,0.0005,31.0155,0.176865,1.0005,77.05000000000001,1203.8000000000002
2,0,0,0,0,0,0,0,0,31.022,1.0007,0.0007,31.022,0.1769,1.0007,88.75,1389.0
1,0,0,0,0,0,0,0,0,31.028,1.0009,0.0009,31.028,0.176935,1.0009,100.44999999999999,1574.1999999999998
