ID;avgpathlength;ID;characters_last_in;charcount;connected_components;filename;author;clustering_coefficient;change_rate_mean;subtitle;final_scene_size_index;maxdegree;title;edgecount;clustering_coefficient_random;component_sizes;segment_count;genretitle;density;year;average_path_length_random;all_in_index;change_rate_std;count_type;avgdegree;spearman_rho_avg;spearman_rho_std;top_rank_char_count;top_rank_char_avg;top_rank_char_std;spearman_rho_content_vs_network;degree_reg_type;degree_reg_val;closeness_reg_type;closeness_reg_val;betweenness_reg_type;betweenness_reg_val;strength_reg_type;strength_reg_val;eigenvector_centrality_reg_type;eigenvector_centrality_reg_val;frequency_reg_type;frequency_reg_val;speech_acts_reg_type;speech_acts_reg_val;words_reg_type;words_reg_val
285;1.7313131313131314;285;BÖTTICHER,LEUTNER,HINTER DEM VORHANGE,SOUFFLEUR,FISCHER,SCHLOSSER,HANSWURST,DICHTER,MÜLLER,KÖNIG;45;1;1797-Tieck_Ludwig-Der_gestiefelte_Kater-lina;Tieck, Ludwig;0.8344520062334657;0.709568405653;Ein Kindermärchen in drei Akten, mit Zwischenspielen, einem Prologe und Epiloge;0.2222222222222222;39;Der gestiefelte Kater;377;0.3807500761180242;[45];18;;0.3808080808080808;1797;1.619772727272736;1.0;0.161416341488;scenes;16.755555555555556;0.7972577325485161;0.10685835086110985;1;2.25;;0.7355490106677519;powerlaw;0.7510866315778997;powerlaw;0.7058588753107573;quadratic;0.524541624487806;powerlaw;0.6009459687614997;quadratic;0.45627046929286963;powerlaw;0.5088817630936748;quadratic;0.5090591994277214;quadratic;0.6795957979675795
