name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
SCHMOCK,0.0058360831088103814,18,0.8461538461538461,0.8461538461538461,27,0.1746772877275064,1.1818181818181819,1.1818181818181819,3,24,825,9,4658,8.0,8.0,12.0,12.0,12.0,11.0,12.0,8.0,10.375,0.24944134008391058,12.0,7.0,10.0,11.0,10.5,12.0
OLDENDORF,0.019246782558470867,18,0.8461538461538461,0.8461538461538461,43,0.27965503635402134,1.1818181818181819,1.1818181818181819,5,86,1815,53,10335,8.0,8.0,8.0,5.0,5.0,4.0,5.0,5.0,6.0,0.21128856368212914,7.0,6.0,8.0,4.0,6.0,6.0
KARL,0.0,12,0.6875,0.6875,30,0.22562147441287703,1.4545454545454546,1.4545454545454546,4,19,203,15,1144,20.0,20.0,16.0,11.0,10.0,6.0,14.0,15.0,14.0,0.6087164481806897,15.0,23.0,15.0,13.0,14.0,14.0
FRAU PIEPENBRINK,0.0,15,0.7586206896551724,0.7586206896551724,15,0.08244436781312287,1.3181818181818183,1.3181818181818183,1,22,154,22,904,15.0,15.0,16.0,17.0,17.0,17.0,13.0,17.0,15.875,0.18221724671391565,17.0,4.0,16.0,16.0,16.0,16.0
KÄMPE,0.030049147581615112,21,0.9565217391304348,0.9565217391304348,32,0.1750865348604065,1.0454545454545454,1.0454545454545454,3,35,512,24,2812,3.0,3.0,3.0,10.0,11.0,11.0,10.0,12.0,7.875,0.5107657941058421,8.0,21.0,7.0,12.0,9.5,9.0
OBERST,0.023655433071017484,21,0.9565217391304348,0.9565217391304348,55,0.34368129507000117,1.0454545454545454,1.0454545454545454,6,176,5058,91,28566,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,2.375,0.1484668673956776,2.0,3.0,1.0,2.0,1.5,1.0
GAST,0.0,15,0.7586206896551724,0.7586206896551724,15,0.08244436781312287,1.3181818181818183,1.3181818181818183,1,1,8,1,42,15.0,15.0,16.0,17.0,17.0,17.0,22.0,22.0,17.625,0.35315857931368044,19.0,12.0,16.0,22.0,19.0,19.0
BELLMAUS,0.035395280525150646,22,1.0,1.0,43,0.24642573921650007,1.0,1.0,4,49,766,36,4176,1.0,1.0,1.0,5.0,8.0,6.0,8.0,9.0,4.875,0.43010328908962586,5.0,19.0,3.0,8.0,5.5,5.0
PAVONI,0.0,7,0.5945945945945946,0.5945945945945946,7,0.03926038317188699,1.6818181818181817,1.6818181818181817,1,3,65,2,327,23.0,23.0,16.0,23.0,23.0,17.0,21.0,21.0,20.875,0.3563048203434806,23.0,13.0,23.0,21.0,22.0,23.0
KORB,0.020281558268571257,20,0.9166666666666666,0.9166666666666666,52,0.3231937064576415,1.090909090909091,1.090909090909091,6,47,898,32,4734,7.0,7.0,7.0,3.0,3.0,1.0,9.0,7.0,5.5,0.3471825374147068,6.0,10.0,6.0,6.0,6.0,6.0
SENDEN,0.023655433071017484,21,0.9565217391304348,0.9565217391304348,51,0.3188139020996516,1.0454545454545454,1.0454545454545454,5,75,1619,47,9298,3.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,4.25,0.1456205931276794,4.0,2.0,5.0,5.0,5.0,4.0
SCHWARZ,0.0,10,0.6470588235294118,0.6470588235294118,10,0.06238033357656516,1.5454545454545454,1.5454545454545454,1,8,150,2,908,21.0,21.0,16.0,21.0,21.0,17.0,18.0,18.0,19.125,0.2625212576426635,22.0,8.0,21.0,19.0,20.0,22.0
BERTA,0.0,15,0.7586206896551724,0.7586206896551724,15,0.08244436781312287,1.3181818181818183,1.3181818181818183,1,0,0,0,0,15.0,15.0,16.0,17.0,17.0,17.0,23.0,23.0,17.875,0.4088174365515388,20.0,18.0,16.0,23.0,19.5,21.0
KLEINMICHEL,0.0,15,0.7586206896551724,0.7586206896551724,15,0.08244436781312287,1.3181818181818183,1.3181818181818183,1,10,90,10,504,15.0,15.0,16.0,17.0,17.0,17.0,16.0,20.0,16.625,0.1997487260821169,18.0,5.0,16.0,19.0,17.5,18.0
BLUMENBERG,0.0058360831088103814,18,0.8461538461538461,0.8461538461538461,41,0.26850467916631654,1.1818181818181819,1.1818181818181819,4,31,732,16,4134,8.0,8.0,12.0,8.0,6.0,6.0,11.0,10.0,8.625,0.2749797070434731,9.0,9.0,9.0,10.0,9.5,9.0
BOLZ,0.035395280525150646,22,1.0,1.0,43,0.24642573921650007,1.0,1.0,4,299,11681,123,66544,1.0,1.0,1.0,5.0,8.0,6.0,1.0,1.0,3.0,0.3598114585644622,3.0,15.0,3.0,3.0,3.0,3.0
FRITZ KLEINMICHEL,0.0058360831088103814,18,0.8461538461538461,0.8461538461538461,26,0.15967918183258994,1.1818181818181819,1.1818181818181819,2,9,157,4,892,8.0,8.0,12.0,13.0,13.0,13.0,17.0,16.0,12.5,0.40642166702646576,13.0,17.0,11.0,15.0,13.0,13.0
PIEPENBRINK,0.0058360831088103814,18,0.8461538461538461,0.8461538461538461,26,0.15967918183258994,1.1818181818181819,1.1818181818181819,2,124,2149,86,12095,8.0,8.0,12.0,13.0,13.0,13.0,4.0,4.0,9.375,0.4907060328896372,10.0,20.0,11.0,7.0,9.0,8.0
HENNING,0.013543599257884972,18,0.8461538461538461,0.8461538461538461,22,0.1186556012181384,1.1818181818181819,1.1818181818181819,2,5,108,3,649,8.0,8.0,9.0,15.0,15.0,13.0,19.0,19.0,13.25,0.5698919070440338,14.0,22.0,14.0,17.0,15.5,15.0
