,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,7,4,6,6,5,4,7.55,0.692,0.0074745,24.450000000000003,0.05445,1.396,40.25,232.65
9,4,3,5,3,3,5,4,4,11.45,0.6,0.02265,4.6335,0.26549999999999996,4.6,7.969500000000001,705.0
8,2,2,3,3,2,2,3,4,3.6435,0.5085,0.0529,7.949999999999999,0.1955,3.8,24.150000000000002,2115.0
7,2,2,1,3,2,2,2,3,8.85,0.738,0.03775,21.15,0.3365,7.0,56.35,1175.0
6,2,2,1,2,2,1,2,1,10.15,0.784,0.09834999999999999,17.85,0.3715,3.0,152.95,3055.0
5,2,1,1,1,1,1,1,1,15.35,0.5545,0.14350000000000002,11.25,0.16049999999999998,6.199999999999999,72.45,3995.0
4,1,1,0,1,1,1,1,1,4.949999999999999,0.646,0.06805,27.75,0.23049999999999998,8.6,136.85000000000002,4465.0
3,1,1,0,1,1,0,0,0,12.75,0.8300000000000001,0.08315,34.35,0.301,2.2,88.55,1645.0
2,0,1,0,0,0,0,0,0,6.25,0.876,0.11349999999999999,14.55,0.0896,5.4,104.65,2585.0
1,0,1,0,0,0,0,0,0,14.05,0.9215,0.1285,31.05,0.125,7.8,120.75,3525.0
