name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
EDUARD,0.12407407407407407,8,0.8333333333333334,0.8333333333333334,34,0.5031369963743081,1.2,1.2,18,132,3662,73,19153,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0
DER ARZT,0.02962962962962963,4,0.625,0.625,6,0.08402698760645011,1.6,1.6,3,11,368,6,1973,6.0,6.0,4.0,7.0,7.0,6.0,7.0,7.0,6.25,0.12938729237669142,6.0,5.0,6.0,7.0,6.5,6.0
VON BRINK,0.014814814814814815,5,0.6666666666666666,0.6666666666666666,20,0.2918716355140925,1.5,1.5,12,119,4081,59,21889,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,3.75,0.1456205931276794,4.0,7.0,4.0,3.0,3.5,4.0
LUISE,0.20185185185185184,9,0.9090909090909091,0.9090909090909091,43,0.5594721513316719,1.1,1.1,20,150,3707,90,19424,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.5,0.0668153104781061,1.0,3.0,1.0,1.0,1.0,1.0
DER BEDIENTE,0.0,2,0.5263157894736842,0.5263157894736842,2,0.035138753181752476,1.9000000000000001,1.9000000000000001,1,2,58,1,320,10.0,10.0,7.0,11.0,11.0,9.0,10.0,9.0,9.625,0.1628087725786649,11.0,8.0,11.0,9.0,10.0,11.0
DER OBERST,0.005555555555555556,5,0.6666666666666666,0.6666666666666666,11,0.15051750076864168,1.5,1.5,7,44,1397,29,7252,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.875,0.08010874305770696,5.0,4.0,5.0,5.0,5.0,5.0
SERGEANT,0.0,4,0.625,0.625,4,0.05500166192856767,1.6,1.6,1,3,16,3,82,6.0,6.0,7.0,8.0,8.0,9.0,9.0,10.0,7.875,0.18221724671391565,8.0,10.0,8.0,9.0,8.5,8.0
WACHE,0.0,4,0.625,0.625,4,0.05500166192856767,1.6,1.6,1,1,10,1,40,6.0,6.0,7.0,8.0,8.0,9.0,11.0,11.0,8.25,0.24775780224127872,9.0,11.0,8.0,11.0,9.5,10.0
MADAME WELLDORF,0.2462962962962963,9,0.9090909090909091,0.9090909090909091,42,0.5456610378696767,1.1,1.1,24,165,3592,108,18562,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.625,0.13258252147247765,2.0,6.0,2.0,1.0,1.5,2.0
SOPHIE,0.0,2,0.5263157894736842,0.5263157894736842,3,0.038866812376070446,1.9000000000000001,1.9000000000000001,2,10,166,7,856,10.0,10.0,7.0,10.0,10.0,7.0,8.0,8.0,8.75,0.1735912687073534,10.0,9.0,10.0,8.0,9.0,9.0
WELLDORF,0.0,4,0.625,0.625,7,0.11134305323620361,1.6,1.6,2,34,1152,22,6138,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.25,0.057863756235784464,6.0,2.0,7.0,6.0,6.5,6.0
