,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,8,17,6,7,15,11,16,11.100000000000001,0.627,0.0075734999999999995,10.05,0.022373999999999998,1.2970000000000002,5.4055,185.01149999999998
9,5,5,2,5,6,2,5,2,2.693,0.48650000000000004,0.05345,3.1385,0.1585,6.7,14.350000000000001,554.55
8,4,3,1,4,2,1,1,1,5.5,0.13465,0.11449999999999999,5.449999999999999,0.06785,1.9000000000000001,23.25,1289.9499999999998
7,2,2,1,2,2,1,1,1,12.5,0.6970000000000001,0.14500000000000002,19.25,0.38449999999999995,3.0999999999999996,32.15,3128.45
6,2,2,0,2,2,1,1,1,15.3,0.7675000000000001,0.0229,23.85,0.4295,4.9,41.05,3496.15
5,0,1,0,1,1,1,1,0,4.1,0.41600000000000004,0.03815,16.950000000000003,0.20350000000000001,6.1,67.75,922.25
4,0,0,0,1,1,0,1,0,6.9,0.20550000000000002,0.06870000000000001,21.549999999999997,0.2485,2.5,85.55,1657.65
3,0,0,0,0,0,0,0,0,8.3,0.276,0.08395,7.75,0.11325,3.7,49.95,2025.35
2,0,0,0,0,0,0,0,0,9.7,0.346,0.0993,12.35,0.29400000000000004,4.3,58.849999999999994,2393.05
1,0,0,0,0,0,0,0,0,13.899999999999999,0.5569999999999999,0.1295,14.65,0.3395,5.5,76.65,2760.75
