,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,3,3,4,4,3,4,7.75,0.911,0.00229185,24.4,0.35850000000000004,4.0,7.8805000000000005,199.60399999999998
9,3,3,3,2,2,2,2,2,8.75,0.982,0.01158,26.8,0.39349999999999996,1.198,21.85,3395.2
8,1,1,3,1,1,2,2,1,4.2475000000000005,0.661,0.044,5.188000000000001,0.07615,4.8,63.55,600.8
7,1,1,1,1,1,1,1,1,5.75,0.732,0.0301,7.6000000000000005,0.11145,2.0,49.650000000000006,1000.0
6,1,1,0,1,1,1,1,1,6.75,0.8035,0.006945,10.0,0.14650000000000002,2.8,91.35,1399.1999999999998
5,0,0,0,1,1,0,1,1,4.75,0.6965,0.0162,17.2,0.2875,1.6,133.05,3794.4
4,0,0,0,1,0,0,0,0,5.25,0.768,0.0208,22.0,0.182,2.4000000000000004,35.75,1798.4
3,0,0,0,0,0,0,0,0,6.25,0.839,0.02545,12.399999999999999,0.2175,3.2,77.45,2197.6
2,0,0,0,0,0,0,0,0,7.25,0.875,0.034699999999999995,14.8,0.2525,3.5999999999999996,105.25,2596.8
1,0,0,0,0,0,0,0,0,8.25,0.9465,0.039349999999999996,19.6,0.323,4.4,119.15,2996.0
