,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,6,14,5,11,6,6,8,5.15,0.454,0.0137115,5.3660000000000005,0.024097,2.0395,6.0985000000000005,272.91400000000004
9,4,4,3,3,3,4,4,5,7.8500000000000005,0.539,0.263,12.2,0.41100000000000003,6.25,16.450000000000003,812.8000000000001
8,3,3,1,3,2,3,3,2,4.25,0.6525000000000001,0.04155,19.0,0.314,14.649999999999999,26.75,1887.2
7,3,2,1,3,1,2,3,1,8.75,0.397,0.20750000000000002,53.0,0.1209,10.45,67.94999999999999,1350.0
6,2,2,0,2,1,2,2,1,2.4455,0.5105,0.0692,32.6,0.16899999999999998,16.75,47.35,2424.4
5,1,1,0,1,1,1,1,1,3.3499999999999996,0.4255,0.097,39.4,0.45899999999999996,4.15,98.85,2961.6
4,1,1,0,1,0,1,0,1,6.95,0.5675,0.1245,46.2,0.07264999999999999,20.95,37.05,5110.4
3,1,0,0,1,0,0,0,0,10.55,0.482,0.15200000000000002,66.6,0.2175,8.35,57.65,3498.8
2,0,0,0,0,0,0,0,0,6.05,0.596,0.18,25.799999999999997,0.266,12.55,78.25,4036.0
1,0,0,0,0,0,0,0,0,9.649999999999999,0.624,0.235,59.8,0.36250000000000004,18.85,88.55000000000001,4573.200000000001
