,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,27,27,27,27,27,27,20,20,25.997500000000002,0.9999,-0.0001,25.997500000000002,0.19243,0.9999,8.9595,253.24200000000002
9,0,0,0,0,0,0,4,6,25.9765,0.9991,-0.0009,25.9765,0.19228,0.9991,27.150000000000002,767.4000000000001
8,0,0,0,0,0,0,2,1,25.9815,0.9993,-0.0007,25.9815,0.192315,0.9993,45.25,4860.2
7,0,0,0,0,0,0,1,0,25.987000000000002,0.9995,-0.0005,25.987000000000002,0.19235000000000002,0.9995,171.95,1279.0
6,0,0,0,0,0,0,0,0,25.9925,0.9997,-0.00030000000000000003,25.9925,0.19239,0.9997,63.35,1790.6
5,0,0,0,0,0,0,0,0,26.002499999999998,1.0001,0.0001,26.002499999999998,0.19247,1.0001,81.45,2302.2
4,0,0,0,0,0,0,0,0,26.0075,1.0003,0.00030000000000000003,26.0075,0.19251000000000001,1.0003,99.55,2813.8
3,0,0,0,0,0,0,0,0,26.012999999999998,1.0005,0.0005,26.012999999999998,0.19255,1.0005,117.65,3325.3999999999996
2,0,0,0,0,0,0,0,0,26.0185,1.0007,0.0007,26.0185,0.192585,1.0007,135.75,3837.0
1,0,0,0,0,0,0,0,0,26.0235,1.0009,0.0009,26.0235,0.19262,1.0009,153.85000000000002,4348.6
