,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,12,11,38,27,25,30,42,45,8.399999999999999,0.495,0.0060885,9.1875,0.018345,1.5445,10.988999999999999,375.507
9,9,9,4,6,9,6,5,3,12.0,0.5305,0.0185,21.75,0.051500000000000004,5.95,33.3,1137.9
8,6,6,4,6,5,4,2,3,4.782,0.4585,0.043149999999999994,84.25,0.21650000000000003,10.350000000000001,55.5,1896.5
7,6,6,2,4,3,3,1,1,26.4,0.5660000000000001,0.055499999999999994,71.75,0.1835,2.6500000000000004,99.9,3413.7
6,4,6,1,3,3,3,1,1,15.6,0.6739999999999999,0.03085,46.75,0.3155,11.45,122.1,7206.7
5,4,4,1,3,2,2,1,0,33.6,0.638,0.06785,121.75,0.0845,3.75,188.7,2655.1000000000004
4,3,4,1,2,2,2,1,0,19.2,0.71,0.08015,34.25,0.11750000000000001,7.05,210.9,4172.3
3,3,3,1,2,2,2,0,0,22.8,0.782,0.0925,109.25,0.2825,9.25,77.69999999999999,4930.9
2,3,2,1,0,1,1,0,0,30.0,0.602,0.11699999999999999,59.25,0.15050000000000002,4.85,144.3,5689.5
1,3,2,0,0,1,0,0,0,37.2,0.746,0.10485,96.75,0.2495,8.149999999999999,166.5,6448.1
