,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,13,8,8,10,11,10,2.7425,0.55,0.014454,5.2669999999999995,0.04285,2.4354999999999998,16.0975,512.0185
9,5,4,3,4,3,3,3,5,10.25,0.7175,0.04375,31.7,0.2395,8.25,107.75,1543.4499999999998
8,2,2,1,3,2,2,2,2,5.75,0.592,0.07289999999999999,18.5,0.14150000000000001,5.35,77.25,3596.05
7,2,2,1,1,2,1,1,1,7.25,0.634,0.1315,11.899999999999999,0.2885,11.149999999999999,138.25,4622.35
6,1,2,1,1,2,1,1,1,8.75,0.6759999999999999,0.277,44.900000000000006,0.4355,16.95,168.75,9753.85
5,1,1,0,1,1,1,1,0,11.75,0.759,0.10225000000000001,51.5,0.0923,19.85,290.75,2569.75
4,1,1,0,1,1,1,0,0,14.75,0.843,0.16049999999999998,64.7,0.48450000000000004,28.55,46.75,5648.65
3,1,1,0,0,0,0,0,0,16.25,0.9265,0.1895,25.1,0.1905,14.05,199.25,6674.950000000001
2,0,0,0,0,0,0,0,0,4.25,0.8009999999999999,0.2185,38.3,0.3375,22.75,229.75,7701.25
1,0,0,0,0,0,0,0,0,13.25,0.885,0.2475,58.099999999999994,0.38649999999999995,25.65,260.25,8727.55
