name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DOMINGO,0.038361748959575045,14,0.7058823529411765,0.7058823529411765,31,0.3062353161868896,1.4166666666666665,1.4166666666666665,12,95,2331,386,12531,4.0,4.0,7.0,5.0,5.0,8.0,7.0,7.0,5.875,0.1940809385650371,6.0,2.0,5.0,8.0,6.5,7.0
FUENTES,0.0,3,0.42857142857142855,0.42857142857142855,3,0.012365032148033441,2.3333333333333335,2.3333333333333335,1,1,16,3,94,21.0,23.0,18.0,21.0,23.0,18.0,23.0,21.0,21.0,0.25877458475338283,25.0,10.0,22.0,22.0,22.0,25.0
FERIA,0.03776912499738587,14,0.6666666666666666,0.6666666666666666,29,0.24528849567181876,1.5,1.5,6,30,267,62,1493,4.0,5.0,8.0,6.0,7.0,9.0,9.0,11.0,7.375,0.2907617765702461,9.0,13.0,6.0,9.0,7.5,9.0
HERZOG ALBA,0.09611592111592113,18,0.8,0.8,60,0.48692518945748803,1.25,1.25,22,137,2679,474,14589,2.0,2.0,3.0,1.0,1.0,2.0,5.0,6.0,2.75,0.22903134532822608,2.0,5.0,2.0,4.0,3.0,3.0
CARLOS,0.17529043018173454,12,0.6666666666666666,0.6666666666666666,35,0.3200601101338385,1.5,1.5,27,333,10444,1604,55514,6.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,0.25,3.0,9.0,4.0,1.0,2.5,2.0
TAXIS,0.0005175983436853001,7,0.5333333333333333,0.5333333333333333,9,0.08903423127464864,1.875,1.875,2,11,102,20,527,18.0,19.0,17.0,15.0,14.0,15.0,14.0,17.0,16.125,0.23563648607851156,16.0,6.0,19.0,15.0,17.0,17.0
KÖNIGIN,0.09466546939373026,11,0.6486486486486487,0.6486486486486487,27,0.20822542445026204,1.5416666666666665,1.5416666666666665,13,191,3974,662,21115,7.0,7.0,4.0,7.0,8.0,5.0,4.0,4.0,5.75,0.20863074009907004,5.0,4.0,7.0,4.0,5.5,5.0
OFFIZIER,0.001725327812284334,8,0.5454545454545454,0.5454545454545454,11,0.10448883396313938,1.8333333333333335,1.8333333333333335,2,5,97,19,532,12.0,15.0,15.0,13.0,13.0,15.0,18.0,18.0,14.875,0.27900892842856684,15.0,12.0,14.0,19.0,16.5,16.0
MARQUIS VON POSA,0.0038388543823326435,8,0.6,0.6,26,0.25180669774170744,1.6666666666666667,1.6666666666666667,20,240,8134,1280,43612,12.0,10.0,13.0,8.0,6.0,4.0,2.0,2.0,7.125,0.5404920872950606,7.0,21.0,10.0,2.0,6.0,6.0
PRINZESSIN VON EBOLI,0.0666173902586946,10,0.6153846153846154,0.6153846153846154,21,0.14370468960516572,1.625,1.625,13,122,3714,572,19712,9.0,8.0,6.0,9.0,10.0,5.0,6.0,5.0,7.25,0.24775780224127872,8.0,7.0,8.0,6.0,7.0,8.0
PAGE,0.009626152832674574,8,0.6,0.6,8,0.06777534934452917,1.6666666666666667,1.6666666666666667,3,22,371,58,1893,12.0,10.0,11.0,16.0,16.0,10.0,11.0,10.0,12.0,0.32043497223082784,11.0,14.0,13.0,10.0,11.5,11.0
PARMA,0.003623188405797101,10,0.5714285714285714,0.5714285714285714,14,0.11244919228461366,1.75,1.75,2,16,132,32,737,9.0,13.0,14.0,12.0,12.0,15.0,12.0,15.0,12.75,0.24775780224127872,12.0,7.0,12.0,14.0,13.0,12.0
PRIOR,0.0,1,0.4067796610169492,0.4067796610169492,1,0.010352364619777945,2.458333333333333,2.458333333333333,1,7,159,25,831,23.0,24.0,18.0,23.0,24.0,18.0,16.0,14.0,20.0,0.49551560448255744,23.0,18.0,24.0,18.0,21.0,23.0
MERKADO,0.0,1,0.4067796610169492,0.4067796610169492,1,0.010352364619777945,2.458333333333333,2.458333333333333,1,6,246,40,1279,23.0,24.0,18.0,23.0,24.0,18.0,17.0,12.0,19.875,0.5404920872950606,22.0,21.0,24.0,16.0,20.0,20.0
EINER VON DEN GRANDEN,0.0,8,0.5454545454545454,0.5454545454545454,8,0.05984089252456086,1.8333333333333335,1.8333333333333335,1,2,14,3,59,12.0,15.0,18.0,16.0,17.0,18.0,22.0,22.0,17.5,0.4225771273642583,18.0,16.0,16.0,22.0,19.0,19.0
EIN ZWEITER VON DEN GRANDEN,0.0,8,0.5454545454545454,0.5454545454545454,8,0.05984089252456086,1.8333333333333335,1.8333333333333335,1,1,3,1,18,12.0,15.0,18.0,16.0,17.0,18.0,23.0,25.0,18.0,0.5261042808091513,20.0,20.0,16.0,25.0,20.5,22.0
GROSSINQUISITOR,0.0,1,0.46153846153846156,0.46153846153846156,1,0.012926888404183299,2.1666666666666665,2.1666666666666665,1,27,691,117,3928,23.0,21.0,18.0,23.0,22.0,18.0,10.0,9.0,18.0,0.7007648882267351,20.0,25.0,23.0,12.0,17.5,18.0
LERMA,0.06800863186732752,16,0.75,0.75,39,0.3491227068489896,1.3333333333333333,1.3333333333333333,13,71,1057,187,5602,3.0,3.0,5.0,3.0,3.0,5.0,8.0,8.0,4.75,0.273453443412742,4.0,11.0,3.0,7.0,5.0,4.0
INFANTIN,0.0,2,0.5,0.5,2,0.019661933449527835,2.0,2.0,1,3,25,5,114,22.0,20.0,18.0,22.0,21.0,18.0,21.0,20.0,20.25,0.19764235376052372,24.0,3.0,21.0,21.0,21.0,23.0
OLIVAREZ,0.0012077294685990338,4,0.43636363636363634,0.43636363636363634,7,0.030356561460521677,2.291666666666667,2.291666666666667,3,14,229,42,1201,20.0,22.0,16.0,20.0,20.0,10.0,13.0,13.0,16.75,0.5458855845583134,17.0,23.0,20.0,11.0,15.5,13.0
EIN DRITTER VON DEN GRANDEN,0.0,8,0.5454545454545454,0.5454545454545454,8,0.05984089252456086,1.8333333333333335,1.8333333333333335,1,1,9,2,54,12.0,15.0,18.0,16.0,17.0,18.0,23.0,24.0,17.875,0.49748250148695106,19.0,19.0,16.0,24.0,20.0,20.0
ALLE GRANDEN,0.006189613526570048,9,0.5853658536585366,0.5853658536585366,15,0.15455132325358117,1.7083333333333335,1.7083333333333335,3,4,11,5,53,11.0,12.0,12.0,11.0,9.0,10.0,20.0,23.0,13.5,0.6373774391990981,13.0,24.0,11.0,20.0,15.5,13.0
MEDINA SIDONIA,0.01494565217391304,11,0.6153846153846154,0.6153846153846154,16,0.13696505778422696,1.625,1.625,3,9,128,26,661,7.0,8.0,10.0,10.0,11.0,10.0,15.0,16.0,10.875,0.3920954466526158,10.0,15.0,9.0,13.0,11.0,10.0
MONDEKAR,0.01822455925716795,7,0.5581395348837209,0.5581395348837209,10,0.07859650552193052,1.7916666666666667,1.7916666666666667,3,5,72,13,382,18.0,14.0,9.0,14.0,15.0,10.0,18.0,19.0,14.625,0.4626085779885317,14.0,17.0,15.0,16.0,15.5,13.0
KÖNIG,0.21109869397912884,19,0.8275862068965517,0.8275862068965517,46,0.39965635013339257,1.2083333333333333,1.2083333333333333,22,224,5871,958,31146,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.875,0.10431537004953502,1.0,1.0,1.0,2.0,1.5,1.0
