,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,30,30,33,30,30,33,21,26,27.65,0.864,-0.0001,27.65,0.1735,0.9999,2.673,108.6525
9,3,3,0,3,3,0,5,3,3.3365,0.10435,-0.0009,3.3365,0.009059,0.9991,8.100000000000001,329.25
8,0,0,0,0,0,0,5,1,6.050000000000001,0.189,-0.0007,6.050000000000001,0.0274,0.9993,13.5,548.75
7,0,0,0,0,0,0,2,1,8.75,0.2735,-0.0005,8.75,0.045649999999999996,0.9995,51.3,987.75
6,0,0,0,0,0,0,0,1,11.45,0.358,-0.00030000000000000003,11.45,0.0639,0.9997,18.9,1426.75
5,0,0,0,0,0,0,0,1,14.15,0.442,0.0001,14.15,0.08215,1.0001,24.3,2085.25
4,0,0,0,0,0,0,0,0,16.85,0.5265,0.00030000000000000003,16.85,0.10065,1.0003,29.7,768.25
3,0,0,0,0,0,0,0,0,19.549999999999997,0.611,0.0005,19.549999999999997,0.119,1.0005,35.099999999999994,1207.25
2,0,0,0,0,0,0,0,0,22.25,0.6955,0.0007,22.25,0.137,1.0007,40.5,1646.25
1,0,0,0,0,0,0,0,0,24.950000000000003,0.78,0.0009,24.950000000000003,0.155,1.0009,45.900000000000006,1865.75
