name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
TOBIES,0.0,3,0.5365853658536586,0.5365853658536586,4,0.054262827167253905,1.8636363636363635,1.8636363636363635,2,15,332,6,1868,23.0,23.0,17.0,22.0,22.0,11.0,14.0,12.0,18.0,0.6408699444616557,21.0,22.0,23.0,14.0,18.5,19.0
MOLLFELS,0.09637188208616779,21,0.9565217391304348,0.9565217391304348,32,0.3123750638974923,1.0454545454545454,1.0454545454545454,6,90,3385,48,20335,2.0,2.0,2.0,4.0,4.0,3.0,6.0,3.0,3.25,0.1735912687073534,3.0,7.0,2.0,3.0,2.5,2.0
RATTENGIFT,0.050762729334157895,20,0.9166666666666666,0.9166666666666666,36,0.3522930571266268,1.090909090909091,1.090909090909091,6,97,2894,50,16819,3.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,3.25,0.12938729237669142,3.0,5.0,2.0,3.0,2.5,2.0
EIN DIENER,0.021541950113378686,18,0.8461538461538461,0.8461538461538461,23,0.2318086894357277,1.1818181818181819,1.1818181818181819,2,2,39,0,231,5.0,5.0,6.0,7.0,7.0,11.0,20.0,19.0,10.0,0.770551750371122,10.0,23.0,7.0,17.0,12.0,12.0
GOTTLIEBCHEN,0.034992784992784985,15,0.7586206896551724,0.7586206896551724,18,0.18556577115885214,1.3181818181818183,1.3181818181818183,3,10,69,10,349,8.0,8.0,5.0,8.0,9.0,6.0,15.0,17.0,9.5,0.5303300858899106,8.0,20.0,8.0,15.0,11.5,10.0
DES TEUFELS GROSSMUTTER,0.0,12,0.6875,0.6875,12,0.12230764197906956,1.4545454545454546,1.4545454545454546,1,4,76,1,439,11.0,11.0,17.0,16.0,16.0,18.0,17.0,16.0,15.25,0.3390506704651344,16.0,14.0,16.0,19.0,17.5,17.0
FREIHERR,0.01463615749330035,14,0.7333333333333333,0.7333333333333333,18,0.1844633596056212,1.3636363636363638,1.3636363636363638,3,18,475,9,2642,9.0,9.0,9.0,8.0,13.0,6.0,12.0,11.0,9.625,0.2829807855667943,9.0,10.0,9.0,9.0,9.0,8.0
GRABBE,0.0,12,0.6875,0.6875,12,0.12230764197906956,1.4545454545454546,1.4545454545454546,1,1,8,1,59,11.0,11.0,17.0,16.0,16.0,18.0,21.0,21.0,16.375,0.4815224182587082,19.0,17.0,16.0,21.0,18.5,19.0
EIN BEDIENTE,0.006493506493506494,13,0.7096774193548387,0.7096774193548387,17,0.17317475627961984,1.409090909090909,1.409090909090909,3,6,62,4,393,10.0,10.0,10.0,11.0,14.0,6.0,16.0,18.0,11.875,0.48383466405669734,15.0,18.0,11.0,16.0,13.5,15.0
SCHULMEISTER,0.10595753452896309,22,1.0,1.0,42,0.38444646083467415,1.0,1.0,7,146,5277,58,31404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DER RÖMISCHE KAISER NERO,0.0,12,0.6875,0.6875,12,0.12230764197906956,1.4545454545454546,1.4545454545454546,1,3,18,3,96,11.0,11.0,17.0,16.0,16.0,18.0,19.0,20.0,16.0,0.4225771273642583,18.0,16.0,16.0,20.0,18.0,18.0
DER SCHMIED,0.002489177489177489,7,0.5945945945945946,0.5945945945945946,7,0.0761115668061456,1.6818181818181817,1.6818181818181817,2,20,279,14,1566,20.0,20.0,12.0,20.0,20.0,11.0,10.0,13.0,15.75,0.5776723614150647,17.0,21.0,20.0,12.0,16.0,16.0
BARON,0.021541950113378686,18,0.8461538461538461,0.8461538461538461,26,0.26182288849811847,1.1818181818181819,1.1818181818181819,3,124,2382,98,14069,5.0,5.0,6.0,6.0,6.0,6.0,2.0,5.0,5.125,0.1695253352325672,6.0,6.0,6.0,5.0,5.5,5.0
ZWEITER NATURHISTORIKER,0.00036075036075036075,12,0.6875,0.6875,17,0.18547568827693026,1.4545454545454546,1.4545454545454546,2,20,875,10,5360,11.0,11.0,13.0,11.0,11.0,11.0,10.0,8.0,10.75,0.1735912687073534,11.0,7.0,13.0,9.0,11.0,9.0
LIDDY,0.021541950113378686,18,0.8461538461538461,0.8461538461538461,27,0.27519458704137306,1.1818181818181819,1.1818181818181819,4,107,1707,77,9933,5.0,5.0,6.0,5.0,5.0,5.0,3.0,6.0,5.0,0.11572751247156893,5.0,4.0,5.0,6.0,5.5,5.0
ERSTER NATURHISTORIKER,0.00036075036075036075,12,0.6875,0.6875,18,0.19782135381525162,1.4545454545454546,1.4545454545454546,3,40,1157,21,6895,11.0,11.0,13.0,8.0,8.0,6.0,8.0,7.0,9.0,0.2988071523335984,7.0,12.0,10.0,7.0,8.5,7.0
WERNTHAL,0.0027056277056277055,12,0.6875,0.6875,13,0.13945185758573803,1.4545454545454546,1.4545454545454546,2,56,671,47,3889,11.0,11.0,11.0,15.0,15.0,11.0,7.0,9.0,11.25,0.3390506704651344,12.0,14.0,15.0,8.0,11.5,10.0
TEUFEL,0.052422180993609555,20,0.9166666666666666,0.9166666666666666,33,0.3129156156802915,1.090909090909091,1.090909090909091,7,104,3651,51,21095,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.75,0.11080065755348979,2.0,2.0,4.0,2.0,3.0,4.0
GRETCHEN,0.0,5,0.5641025641025641,0.5641025641025641,5,0.056145794409720076,1.7727272727272727,1.7727272727272727,1,4,78,1,474,21.0,21.0,17.0,21.0,21.0,18.0,17.0,15.0,18.875,0.302057675429237,22.0,13.0,21.0,17.0,19.0,21.0
DRITTER NATURHISTORIKER,0.00036075036075036075,12,0.6875,0.6875,17,0.18547568827693028,1.4545454545454546,1.4545454545454546,2,24,212,20,1196,11.0,11.0,13.0,11.0,10.0,11.0,9.0,14.0,11.25,0.19764235376052372,12.0,9.0,12.0,12.0,12.0,12.0
DER HAUSWIRT,0.0,12,0.6875,0.6875,12,0.12230764197906953,1.4545454545454546,1.4545454545454546,1,1,6,1,31,11.0,11.0,17.0,16.0,19.0,18.0,21.0,22.0,16.875,0.5151174449995429,20.0,19.0,19.0,22.0,20.5,22.0
VIERTER NATURHISTORIKER,0.00036075036075036075,12,0.6875,0.6875,17,0.18547568827693026,1.4545454545454546,1.4545454545454546,2,18,477,12,2700,11.0,11.0,13.0,11.0,11.0,11.0,12.0,10.0,11.25,0.11080065755348979,12.0,2.0,13.0,11.0,12.0,12.0
DIE SPIESSGESELLEN,0.0,4,0.55,0.55,4,0.05115180245571625,1.8181818181818181,1.8181818181818181,1,1,1,1,3,22.0,22.0,17.0,22.0,23.0,18.0,21.0,23.0,21.0,0.2834733547569204,23.0,11.0,22.0,23.0,22.5,23.0
