name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
TOLOMEO,0.008524114774114772,11,0.7619047619047619,0.7619047619047619,26,0.22681209093449906,1.3125,1.3125,6,46,1544,308,9028,5.0,5.0,8.0,8.0,8.0,9.0,8.0,7.0,7.25,0.18600595228571123,9.0,5.0,8.0,7.0,7.5,9.0
CANARI,0.011111111111111112,7,0.64,0.64,15,0.10199147138281695,1.5625,1.5625,6,37,1287,255,7395,12.0,12.0,7.0,11.0,11.0,9.0,10.0,9.0,10.125,0.2158610250667247,11.0,7.0,11.0,9.0,10.0,10.0
DOGE,0.2051907814407814,15,0.9411764705882353,0.9411764705882353,55,0.36843209560435686,1.0625,1.0625,21,177,5362,1056,30592,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.25,0.08838834764831845,1.0,1.0,1.0,1.0,1.0,1.0
EIN SENATOR,0.02191086691086691,11,0.7619047619047619,0.7619047619047619,20,0.1704165202004367,1.3125,1.3125,4,11,98,27,688,5.0,5.0,6.0,10.0,10.0,12.0,14.0,15.0,9.625,0.4952339814961928,10.0,17.0,9.0,14.0,11.5,11.0
PAROLI,0.0,7,0.6153846153846154,0.6153846153846154,9,0.08381203314081674,1.625,1.625,2,2,140,28,803,12.0,13.0,12.0,13.0,13.0,15.0,15.0,14.0,13.375,0.1484668673956776,14.0,2.0,13.0,15.0,14.0,14.0
DIENER,0.0,1,0.5,0.5,1,0.010077485909253232,2.0,2.0,1,1,0,0,0,17.0,16.0,12.0,17.0,17.0,16.0,16.0,17.0,16.0,0.21128856368212914,17.0,6.0,17.0,17.0,17.0,17.0
ROSAMUNDE,0.13518162393162392,14,0.8888888888888888,0.8888888888888888,36,0.2754426482192707,1.125,1.125,12,104,3035,566,16971,2.0,2.0,2.0,6.0,6.0,4.0,5.0,4.0,3.875,0.2158610250667247,3.0,7.0,3.0,5.0,4.0,3.0
FALIERI,0.008524114774114772,11,0.7619047619047619,0.7619047619047619,44,0.3792138303557409,1.3125,1.3125,9,37,702,135,3888,5.0,5.0,8.0,3.0,2.0,5.0,10.0,13.0,6.375,0.4626085779885317,8.0,16.0,4.0,9.0,6.5,6.0
MEMMO,0.008524114774114772,11,0.7619047619047619,0.7619047619047619,40,0.3511955424303592,1.3125,1.3125,9,57,873,169,4896,5.0,5.0,8.0,4.0,4.0,5.0,7.0,12.0,6.25,0.3390506704651344,6.0,13.0,5.0,7.0,6.0,5.0
ABELLINO,0.041346153846153845,10,0.7272727272727273,0.7272727272727273,24,0.18948945769484002,1.375,1.375,9,144,4659,922,26701,10.0,10.0,3.0,9.0,9.0,5.0,2.0,2.0,6.25,0.45193038338727726,6.0,15.0,10.0,3.0,6.5,6.0
CONTARINO,0.008524114774114772,11,0.7619047619047619,0.7619047619047619,39,0.3381032630135579,1.3125,1.3125,7,62,1736,355,10103,5.0,5.0,8.0,5.0,5.0,8.0,6.0,6.0,6.0,0.16366341767699427,5.0,3.0,7.0,6.0,6.5,6.0
MATTEO,0.0,2,0.5,0.5,4,0.023082642668552217,2.0,2.0,3,35,984,195,5653,16.0,16.0,12.0,15.0,15.0,13.0,12.0,11.0,13.75,0.24775780224127872,16.0,11.0,15.0,13.0,14.0,14.0
DANDOLO,0.0,6,0.6153846153846154,0.6153846153846154,13,0.09731484098394275,1.625,1.625,5,30,1321,269,7630,14.0,13.0,12.0,12.0,12.0,11.0,13.0,8.0,11.875,0.22596519169363863,12.0,9.0,13.0,11.0,12.0,12.0
IDUELLA,0.0,3,0.5517241379310345,0.5517241379310345,3,0.02040115571501574,1.8125,1.8125,3,38,1013,200,5860,15.0,15.0,12.0,16.0,16.0,13.0,9.0,10.0,13.25,0.3390506704651344,13.0,13.0,15.0,11.0,13.0,13.0
DIE VERSCHWORNEN,0.0,9,0.6956521739130435,0.6956521739130435,9,0.07729700751476638,1.4375,1.4375,1,1,22,4,128,11.0,11.0,12.0,13.0,14.0,16.0,16.0,16.0,13.625,0.2749797070434731,15.0,12.0,12.0,16.0,14.0,14.0
PAROZZI,0.035746336996336996,13,0.8421052631578947,0.8421052631578947,54,0.4307955652070976,1.1875,1.1875,13,109,2717,555,15903,3.0,3.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,0.16366341767699427,2.0,3.0,2.0,4.0,3.0,2.0
FLODOARDO,0.023749999999999997,12,0.8,0.8,34,0.26652392251612544,1.25,1.25,13,124,4030,785,22785,4.0,4.0,5.0,7.0,7.0,2.0,3.0,3.0,4.375,0.2308514906044267,4.0,10.0,6.0,2.0,4.0,3.0
