,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,5,10,4,7,7,7,7,8.4,0.711,0.0085635,5.3759999999999994,0.060899999999999996,1.8415000000000001,6.732,187.90200000000002
9,4,4,3,3,3,3,4,4,3.5940000000000003,0.5775,0.02595,10.2,0.2465,5.25,47.599999999999994,949.0
8,3,2,2,2,2,2,2,2,14.4,0.8,0.1295,15.0,0.478,17.15,34.0,2087.8
7,2,2,1,2,1,1,1,1,10.8,0.9335,0.16449999999999998,19.799999999999997,0.154,3.5500000000000003,20.4,569.4000000000001
6,1,1,0,2,1,1,1,1,6.0,0.622,0.04325,48.6,0.2,6.949999999999999,115.6,1328.6
5,0,1,0,1,1,1,1,1,4.800000000000001,0.6665,0.06055,24.6,0.29300000000000004,8.65,129.2,3606.2
4,0,1,0,1,1,1,0,0,7.199999999999999,0.978,0.07785,29.4,0.432,13.75,61.2,1708.2
3,0,0,0,1,0,0,0,0,9.6,0.7555000000000001,0.09525,43.8,0.10765,10.35,74.8,2467.3999999999996
2,0,0,0,0,0,0,0,0,12.0,0.8445,0.11249999999999999,34.2,0.33899999999999997,12.05,88.4,2847.0
1,0,0,0,0,0,0,0,0,13.2,0.889,0.14700000000000002,39.0,0.38549999999999995,15.45,102.0,3226.6000000000004
