,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,6,12,7,7,7,9,10,2.5445,0.4905,0.010395000000000001,3.188,0.0634,1.3465,9.9595,274.686
9,3,3,2,4,3,3,3,3,4.75,0.7655000000000001,0.0315,8.0,0.1026,2.05,28.150000000000002,820.1999999999999
8,3,2,2,2,2,3,3,2,12.45,0.525,0.1785,20.0,0.3775,4.15,46.25,1363.0
7,2,2,1,2,2,3,2,1,8.05,0.5934999999999999,0.0736,24.8,0.4165,6.25,118.65,2991.4
6,1,2,1,1,1,1,1,1,5.85,0.628,0.1365,5.6,0.14200000000000002,2.75,154.85000000000002,4077.0
5,1,1,1,1,1,1,1,1,6.95,0.45599999999999996,0.1995,10.399999999999999,0.1815,6.949999999999999,172.95,4619.799999999999
4,1,1,0,1,1,1,0,1,9.149999999999999,0.5589999999999999,0.05255,12.8,0.2205,7.65,64.35,5162.6
3,1,1,0,1,1,0,0,0,10.25,0.6625000000000001,0.09455,22.4,0.29900000000000004,3.45,82.45,1905.8
2,0,1,0,0,1,0,0,0,3.6500000000000004,0.6970000000000001,0.11549999999999999,15.2,0.3385,4.85,100.55,2448.6
1,0,0,0,0,0,0,0,0,11.350000000000001,0.731,0.1575,17.6,0.2595,5.550000000000001,136.75,3534.2
