,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,5,3,3,3,2,2,6.9,0.989,0.01805,16.990000000000002,0.2495,6.495,45.9895,604.6975
9,2,2,3,2,2,2,2,2,5.9,0.878,0.0009405,19.0,0.326,13.5,154.95,1227.25
8,1,1,0,1,1,1,1,1,5.099,0.789,0.002855,29.0,0.4285,7.5,70.25,916.75
7,0,0,0,1,1,1,1,1,5.300000000000001,0.8109999999999999,0.00476,31.0,0.454,10.5,82.35,1537.75
6,0,0,0,1,1,1,1,1,5.5,0.833,0.006665,35.0,0.47950000000000004,15.5,94.45,2158.75
5,0,0,0,0,0,0,1,1,5.699999999999999,0.8554999999999999,0.008570000000000001,21.0,0.275,8.5,118.65,3400.75
4,0,0,0,0,0,0,0,0,6.1,0.9,0.01046,23.0,0.3005,9.5,58.150000000000006,1848.25
3,0,0,0,0,0,0,0,0,6.300000000000001,0.922,0.01235,25.0,0.35150000000000003,11.5,106.55,2469.25
2,0,0,0,0,0,0,0,0,6.5,0.9445,0.014249999999999999,27.0,0.377,12.5,130.75,2779.75
1,0,0,0,0,0,0,0,0,6.699999999999999,0.967,0.01615,33.0,0.403,14.5,142.85000000000002,3090.25
