,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,16,14,40,23,21,33,39,40,2.4354999999999998,0.4435,0.0193545,3.6235,0.026591,1.8415000000000001,14.85,354.7665
9,12,11,2,16,13,10,5,3,8.25,0.401,0.05865000000000001,8.95,0.08025,3.5500000000000003,45.0,1791.75
8,11,9,2,4,7,2,1,2,5.35,0.486,0.1365,14.25,0.1865,17.15,105.0,1075.0500000000002
7,5,4,1,2,3,1,1,1,11.149999999999999,0.316,0.2155,19.549999999999997,0.1335,5.25,165.0,2508.45
6,1,3,1,2,2,1,1,1,14.05,0.528,0.2545,51.35,0.5065,8.65,285.0,6808.65
5,1,2,1,0,1,0,0,0,25.65,0.35850000000000004,0.3715,24.85,0.24,6.949999999999999,75.0,3225.15
4,1,2,0,0,0,0,0,0,28.55,0.655,0.0976,30.15,0.2935,10.35,135.0,3941.85
3,0,1,0,0,0,0,0,0,16.95,0.27349999999999997,0.176,35.45,0.34650000000000003,12.05,195.0,4658.549999999999
2,0,1,0,0,0,0,0,0,19.85,0.5705,0.2935,40.75,0.39949999999999997,13.75,225.0,5375.25
1,0,0,0,0,0,0,0,0,22.75,0.613,0.3325,46.05,0.45299999999999996,15.45,255.0,6091.950000000001
