,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,10,29,22,18,25,29,30,3.3365,0.5055000000000001,0.007424999999999999,7.643,0.02362,2.8315,9.9,207.5535
9,8,6,3,5,8,4,4,3,6.050000000000001,0.5425,0.0225,41.900000000000006,0.06420000000000001,6.550000000000001,70.0,628.95
8,8,5,3,3,4,4,3,3,8.75,0.4685,0.05255,19.1,0.14500000000000002,17.65,50.0,1048.25
7,4,5,2,3,4,2,2,2,11.45,0.617,0.09755,53.3,0.185,10.25,190.0,1467.5500000000002
6,4,4,2,3,2,2,1,1,16.85,0.5795,0.14250000000000002,110.3,0.22549999999999998,13.95,30.0,1886.85
5,4,4,1,2,2,2,1,1,27.65,0.7655000000000001,0.0375,30.5,0.3065,25.049999999999997,110.0,3564.05
4,2,3,1,1,2,1,1,1,22.25,0.431,0.0676,64.7,0.387,32.45,130.0,3983.35
3,1,2,0,1,1,1,0,0,14.15,0.6915,0.0826,87.5,0.347,36.15,90.0,2306.15
2,1,1,0,1,0,0,0,0,19.549999999999997,0.6545000000000001,0.11249999999999999,98.9,0.1047,21.35,150.0,2725.45
1,1,1,0,0,0,0,0,0,24.950000000000003,0.7284999999999999,0.1275,76.1,0.266,28.75,170.0,3144.75
