name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
EIN PAGE,0.0,2,0.2975546975546976,0.3238095238095238,2,0.006339044506009697,3.3607266435986154,3.0882352941176467,1,2,53,8,266,32.0,35.0,16.0,32.0,35.0,18.0,28.0,24.0,27.5,0.9306295871996703,37.0,30.0,35.0,26.0,30.5,34.0
RAYNOUARD,0.0,3,0.4165765765765766,0.4533333333333333,3,0.03510219845080234,2.4005190311418683,2.2058823529411766,2,15,97,18,542,25.0,18.0,16.0,26.0,26.0,15.0,15.0,22.0,20.375,0.6157802106735347,21.0,15.0,27.0,18.0,22.5,22.0
HEINRICH,0.0,3,0.4165765765765766,0.4533333333333333,3,0.045508315991691244,2.4005190311418683,2.2058823529411766,1,2,13,3,74,25.0,18.0,16.0,26.0,21.0,18.0,28.0,32.0,23.0,0.7039429765866795,25.0,18.0,20.0,32.0,26.0,26.0
JOHANN,0.0,1,0.40055440055440056,0.4358974358974359,1,0.02981470661671203,2.4965397923875434,2.2941176470588234,1,5,37,6,208,38.0,24.0,16.0,38.0,27.0,18.0,25.0,27.0,26.625,1.0087507744730608,36.0,33.0,34.0,26.0,30.0,33.0
EIN FFRANZÖSISCHER SOLDAT,0.0,4,0.3396004700352526,0.3695652173913043,4,0.0162452403948489,2.944636678200692,2.7058823529411766,1,3,13,3,74,17.0,28.0,16.0,19.0,29.0,18.0,26.0,32.0,23.125,0.7861453768683173,26.0,22.0,24.0,28.0,26.0,26.0
JOACHIM HASPINGER,0.0027527527527527527,7,0.4463320463320464,0.4857142857142857,19,0.42354849708976505,2.2404844290657437,2.058823529411765,7,49,949,143,5227,6.0,10.0,14.0,3.0,3.0,3.0,3.0,6.0,6.0,0.5088502445991074,4.0,11.0,7.0,4.0,5.5,4.0
DER HERZOG VON DANZIG,0.17267267267267267,10,0.5039232781168265,0.5483870967741935,17,0.17707611123461667,1.9844290657439447,1.823529411764706,6,46,1678,239,9197,3.0,4.0,2.0,4.0,7.0,4.0,4.0,3.0,3.875,0.18221724671391565,3.0,3.0,3.0,3.0,3.0,3.0
FALLERN VON RODENECK,0.01839339339339339,7,0.4806652806652807,0.5230769230769231,10,0.1668469221441172,2.080449826989619,1.9117647058823528,4,26,298,37,1627,6.0,5.0,10.0,9.0,9.0,9.0,11.0,16.0,9.375,0.41692700200394794,9.0,7.0,8.0,14.0,11.0,9.0
DIE TIROLER,0.0,3,0.411095305832148,0.4473684210526316,3,0.048210602972891224,2.432525951557093,2.235294117647059,1,6,46,8,260,25.0,22.0,16.0,26.0,18.0,18.0,23.0,26.0,21.75,0.4943881499966831,23.0,10.0,21.0,24.0,22.5,22.0
PARAGUAY,0.028528528528528524,5,0.42798963346908553,0.4657534246575342,6,0.04268311131550296,2.3365051903114185,2.1470588235294117,3,28,686,84,3930,14.0,16.0,8.0,13.0,23.0,11.0,10.0,7.0,12.75,0.6399986049091938,11.0,16.0,15.0,7.0,11.0,9.0
ZWEITES KIND,0.0,4,0.32887624466571835,0.35789473684210527,4,0.011000612253546716,3.040657439446367,2.7941176470588234,1,1,7,1,36,17.0,32.0,16.0,19.0,32.0,18.0,33.0,36.0,25.375,1.068914461030442,34.0,35.0,28.0,36.0,32.0,36.0
DER TIROLER,0.0,5,0.4339339339339339,0.4722222222222222,5,0.10177601914409379,2.304498269896194,2.1176470588235294,1,2,18,4,85,14.0,13.0,16.0,16.0,11.0,18.0,28.0,30.0,18.25,0.8730846383451525,17.0,26.0,13.0,28.0,20.5,18.0
EISENSTECKEN,0.010010010010010008,7,0.4463320463320464,0.4857142857142857,13,0.2643611048618573,2.2404844290657437,2.058823529411765,5,17,350,46,1993,6.0,10.0,12.0,7.0,4.0,7.0,14.0,13.0,9.125,0.4553133732465398,8.0,9.0,8.0,13.0,10.5,8.0
ANDREAS HOFER,0.47935435435435436,23,0.6942942942942943,0.7555555555555555,39,0.5065885986850592,1.440311418685121,1.3235294117647058,16,142,4745,636,25436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
KANZLER,0.0,2,0.05405405405405406,1.0,2,3.5600025099428174e-16,18.5,1.0,1,37,1164,22,6588,32.0,36.0,16.0,32.0,36.0,18.0,6.0,5.0,22.625,1.6269733896761451,24.0,38.0,36.0,8.0,22.0,21.0
DIE TIROLERIN,0.0,4,0.32887624466571835,0.35789473684210527,4,0.011000612253546716,3.040657439446367,2.7941176470588234,1,1,3,1,14,17.0,32.0,16.0,19.0,32.0,18.0,33.0,37.0,25.5,1.0917711691166267,35.0,36.0,28.0,37.0,32.5,37.0
MATHIS,0.0,2,0.3675675675675676,0.4,2,0.04147468380529019,2.7205882352941173,2.5,1,8,156,25,871,32.0,25.0,16.0,32.0,24.0,18.0,21.0,18.0,23.25,0.7756046028744286,29.0,21.0,32.0,22.0,27.0,29.0
EIN BOTE,0.0,5,0.4339339339339339,0.4722222222222222,5,0.10177601914409379,2.304498269896194,2.1176470588235294,1,2,18,3,114,14.0,13.0,16.0,16.0,11.0,18.0,28.0,30.0,18.25,0.8730846383451525,17.0,26.0,13.0,28.0,20.5,18.0
