name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
GESPENSTERSCHRECK,0.0,13,0.6065573770491803,0.6065573770491803,13,0.12724065839086926,1.6486486486486487,1.6486486486486487,1,3,348,46,1914,3.0,3.0,8.0,3.0,14.0,12.0,26.0,14.0,10.375,0.993140536379419,8.0,17.0,11.0,18.0,14.5,9.0
ROHRDOMMEL,0.0,13,0.6065573770491803,0.6065573770491803,13,0.12724065839086926,1.6486486486486487,1.6486486486486487,1,4,48,8,279,3.0,3.0,8.0,3.0,14.0,12.0,22.0,27.0,11.5,1.1436938901147082,9.0,20.0,11.0,27.0,19.0,19.0
KARAMINKA,0.0,13,0.6065573770491803,0.6065573770491803,13,0.12724065839086926,1.6486486486486487,1.6486486486486487,1,1,13,2,81,3.0,3.0,8.0,3.0,14.0,12.0,33.0,35.0,13.875,1.6399552204252408,19.0,33.0,11.0,37.0,24.0,30.0
DER HUNDEKOPF,0.0,8,0.5606060606060606,0.5606060606060606,8,0.08801016176667811,1.783783783783784,1.783783783783784,1,4,128,22,736,17.0,17.0,8.0,20.0,22.0,12.0,22.0,20.0,17.25,0.622315664043808,24.0,4.0,19.0,20.0,19.5,21.0
HAGLMEIER,0.0,13,0.6065573770491803,0.6065573770491803,13,0.1272406583908693,1.6486486486486487,1.6486486486486487,1,1,18,2,93,3.0,3.0,8.0,3.0,6.0,12.0,33.0,32.0,12.5,1.590990257669732,13.0,30.0,3.0,33.0,18.0,15.0
HOHENKEMNATH,0.0,8,0.5606060606060606,0.5606060606060606,8,0.0859110607319979,1.783783783783784,1.783783783783784,1,13,388,5,2092,17.0,17.0,8.0,20.0,26.0,12.0,13.0,13.0,15.75,0.6935609459263733,21.0,9.0,24.0,13.0,18.5,17.0
FRANZISKA,0.46383883883883886,36,0.9736842105263158,0.9736842105263158,56,0.5531296222821351,1.027027027027027,1.027027027027027,19,304,4881,284,27740,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
KULLMANN,0.0,13,0.6065573770491803,0.6065573770491803,13,0.12724065839086926,1.6486486486486487,1.6486486486486487,1,2,8,2,44,3.0,3.0,8.0,3.0,14.0,12.0,29.0,37.0,13.625,1.6062621594870496,18.0,31.0,11.0,34.0,22.5,27.0
DR. HORNSTEIN,0.0,2,0.5068493150684932,0.5068493150684932,2,0.0315014776644981,1.9729729729729728,1.9729729729729728,1,14,510,4,2909,35.0,35.0,8.0,36.0,37.0,12.0,12.0,9.0,23.0,1.713913650100261,33.0,37.0,37.0,9.0,23.0,28.0
VEIT KUNZ,0.3058058058058058,33,0.9024390243902439,0.9024390243902439,47,0.5240828946319768,1.1081081081081081,1.1081081081081081,12,191,4777,253,28383,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0
MAUSI,0.0,13,0.6065573770491803,0.6065573770491803,13,0.1272406583908693,1.6486486486486487,1.6486486486486487,1,5,94,14,478,3.0,3.0,8.0,3.0,6.0,12.0,21.0,24.0,10.0,1.0436885140144612,7.0,19.0,3.0,26.0,14.5,9.0
DER REGISSEUR,0.0,8,0.5606060606060606,0.5606060606060606,8,0.0859110607319979,1.783783783783784,1.783783783783784,1,1,15,1,82,17.0,17.0,8.0,20.0,26.0,12.0,33.0,34.0,20.875,1.177234766912943,32.0,21.0,24.0,36.0,30.0,37.0
