metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.47299207884,0.581747548087,0.734228004559,0.256606465571,0.7342280045590448,powerlaw
closeness,0.531103175115,0.650209860875,0.665321318377,0.18624410022,0.6653213183774964,powerlaw
betweenness,0.0277495283905,0.21995829547,0.222653357285,0.316011782103,0.31601178210257375,quadratic
strength,0.114662226329,0.326736626369,0.507420617697,0.381636711792,0.507420617696551,powerlaw
eigenvector_centrality,0.13616623326,0.344100625039,0.356940542745,0.36746856469,0.3674685646898618,quadratic
frequency,0.0873308554998,0.324420483172,0.450210844967,0.310361618128,0.45021084496706043,powerlaw
speech_acts,0.0270526159895,0.129501923606,0.324822162354,0.464918769743,0.46491876974274304,quadratic
words,0.0217766733458,0.141561512942,0.402158120844,0.506458407468,0.5064584074681486,quadratic
