,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,19,19,19,19,19,19,13,15,17.997999999999998,0.9999,-0.0001,17.997999999999998,0.22939500000000002,0.9999,8.128,251.97549999999998
9,0,0,0,0,0,0,2,1,17.984,0.9991,-0.0009,17.984,0.22921,0.9991,22.6,749.3499999999999
8,0,0,0,0,0,0,2,1,17.9875,0.9993,-0.0007,17.9875,0.229255,0.9993,37.0,1244.25
7,0,0,0,0,0,0,1,1,17.991,0.9995,-0.0005,17.991,0.2293,0.9995,65.8,1739.15
6,0,0,0,0,0,0,1,1,17.9945,0.9997,-0.00030000000000000003,17.9945,0.229345,0.9997,137.8,4708.55
5,0,0,0,0,0,0,0,0,18.002000000000002,1.0001,0.0001,18.002000000000002,0.22944,1.0001,51.400000000000006,2234.05
4,0,0,0,0,0,0,0,0,18.0055,1.0003,0.00030000000000000003,18.0055,0.229485,1.0003,80.2,2728.95
3,0,0,0,0,0,0,0,0,18.009,1.0005,0.0005,18.009,0.22953,1.0005,94.6,3223.8500000000004
2,0,0,0,0,0,0,0,0,18.0125,1.0007,0.0007,18.0125,0.229575,1.0007,109.0,3718.75
1,0,0,0,0,0,0,0,0,18.016,1.0009,0.0009,18.016,0.229625,1.0009,123.4,4213.65
