,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,8,16,9,14,17,20,18,9.65,0.5680000000000001,0.0087615,9.350000000000001,0.0432,1.891,12.87,123.0075
9,4,4,3,7,4,2,1,3,2.8415,0.448,0.0795,4.4255,0.0905,3.6999999999999997,65.0,621.25
8,4,3,2,2,2,2,1,2,6.25,0.528,0.06185,19.15,0.1845,12.7,169.0,2360.75
7,4,3,2,2,2,1,1,1,14.75,0.728,0.11499999999999999,28.95,0.4205,5.5,195.0,1615.25
6,2,2,1,2,2,1,1,1,11.35,0.648,0.0265,48.55,0.4675,7.3,221.0,2112.25
5,1,2,1,1,1,1,1,0,4.550000000000001,0.688,0.16799999999999998,24.05,0.27949999999999997,14.5,247.0,372.75
4,1,1,0,1,0,1,0,0,13.05,0.488,0.044149999999999995,38.75,0.1375,18.1,39.0,869.75
3,1,1,0,1,0,0,0,0,16.45,0.768,0.09715,43.650000000000006,0.23199999999999998,9.1,91.0,1118.25
2,1,1,0,0,0,0,0,0,18.15,0.808,0.1325,14.25,0.3265,10.9,117.0,1366.75
1,0,0,0,0,0,0,0,0,7.95,0.608,0.15,33.849999999999994,0.3735,16.3,143.0,1863.75
