name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
GERHILDE,0.0,10,0.8125,0.8125,19,0.28426770611809044,1.2307692307692308,1.2307692307692308,2,49,350,98,1876,4.0,4.0,4.0,3.0,7.0,5.0,5.0,9.0,5.125,0.24492619150616435,7.0,5.0,7.0,7.0,7.0,8.0
FRICKA,0.0,2,0.5416666666666666,0.5416666666666666,2,0.037414178740284576,1.8461538461538463,1.8461538461538463,1,18,726,166,3740,14.0,14.0,4.0,14.0,14.0,14.0,13.0,5.0,11.5,0.5428101483418094,14.0,13.0,14.0,14.0,14.0,14.0
SIEGLINDE,0.06837606837606836,12,0.9285714285714286,0.9285714285714286,19,0.22499007459773782,1.0769230769230769,1.0769230769230769,6,37,1376,319,6825,3.0,3.0,3.0,3.0,11.0,2.0,9.0,4.0,4.75,0.4159219535304327,4.0,8.0,11.0,5.0,8.0,10.0
SIEGRUNE,0.0,10,0.8125,0.8125,19,0.28426770611809044,1.2307692307692308,1.2307692307692308,2,29,274,79,1475,4.0,4.0,4.0,3.0,7.0,5.0,11.0,13.0,6.375,0.4626085779885317,10.0,11.0,7.0,11.0,9.0,11.0
ORTLINDE,0.0,10,0.8125,0.8125,19,0.28426770611809044,1.2307692307692308,1.2307692307692308,2,43,510,157,3401,4.0,4.0,4.0,3.0,7.0,5.0,6.0,7.0,5.0,0.1889822365046136,6.0,4.0,7.0,6.0,6.5,6.0
HUNDING,0.0,4,0.5909090909090909,0.5909090909090909,6,0.07172419333636985,1.6923076923076923,1.6923076923076923,2,9,327,69,1577,12.0,12.0,4.0,13.0,13.0,5.0,14.0,10.0,10.375,0.4768642926152351,13.0,12.0,13.0,11.0,12.0,13.0
ROSSWEISSE,0.0,10,0.8125,0.8125,19,0.28426770611809044,1.2307692307692308,1.2307692307692308,2,28,284,68,1456,4.0,4.0,4.0,3.0,7.0,5.0,12.0,12.0,6.375,0.4577580263788782,10.0,10.0,7.0,11.0,9.0,11.0
WOTAN,0.1388888888888889,13,1.0,1.0,27,0.37327633097069784,1.0,1.0,6,52,2682,638,13770,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.625,0.09300297614285562,2.0,1.0,2.0,1.0,1.5,2.0
WALTRAUTE,0.0,10,0.8125,0.8125,19,0.2842677061180905,1.2307692307692308,1.2307692307692308,2,77,616,154,2982,4.0,4.0,4.0,3.0,3.0,5.0,1.0,6.0,3.75,0.18600595228571123,3.0,3.0,3.0,4.0,3.5,3.0
BRÜNNHILDE,0.1388888888888889,13,1.0,1.0,28,0.3778559567654124,1.0,1.0,7,64,1683,418,8837,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.375,0.09300297614285562,1.0,1.0,1.0,1.0,1.0,1.0
SIEGMUND,0.0,4,0.5909090909090909,0.5909090909090909,10,0.11941487509000638,1.6923076923076923,1.6923076923076923,6,51,2115,501,10726,12.0,12.0,4.0,12.0,12.0,2.0,4.0,2.0,7.5,0.6087164481806897,12.0,14.0,12.0,3.0,7.5,9.0
SCHWERTLEITE,0.0,10,0.8125,0.8125,19,0.2842677061180905,1.2307692307692308,1.2307692307692308,2,40,480,120,2496,4.0,4.0,4.0,3.0,3.0,5.0,8.0,8.0,4.875,0.2538762001448738,5.0,6.0,3.0,8.0,5.5,4.0
HELMWIGE,0.0,10,0.8125,0.8125,19,0.2842677061180905,1.2307692307692308,1.2307692307692308,2,43,236,67,1320,4.0,4.0,4.0,3.0,3.0,5.0,6.0,14.0,5.375,0.45285552331841994,8.0,9.0,3.0,9.0,6.0,5.0
GRIMGERDE,0.0,10,0.8125,0.8125,19,0.2842677061180905,1.2307692307692308,1.2307692307692308,2,32,320,88,1976,4.0,4.0,4.0,3.0,3.0,5.0,10.0,11.0,5.5,0.39528470752104744,9.0,7.0,3.0,10.0,6.5,6.0
