name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
SCHIGOLCH,0.055411255411255404,18,0.8181818181818182,1.0,25,0.3617026874800921,1.222222222222222,1.0,3,104,1684,76,9251,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.75,0.18600595228571123,3.0,6.0,1.0,3.0,2.0,3.0
PUNTSCHU,0.0,13,0.6403162055335969,0.782608695652174,13,0.1952273855651087,1.5617283950617282,1.2777777777777777,1,20,496,9,2820,6.0,6.0,6.0,6.0,9.0,6.0,9.0,7.0,6.875,0.1695253352325672,7.0,5.0,9.0,8.0,8.5,7.0
DER RÜHRIGE VERLEGER,0.0,3,0.13636363636363635,1.0,3,4.474283211615998e-08,7.333333333333334,1.0,1,3,121,17,677,20.0,20.0,6.0,20.0,20.0,6.0,21.0,18.0,16.375,0.8071596474233406,23.0,20.0,20.0,20.0,20.0,23.0
KADIDJA,0.0,13,0.6403162055335969,0.782608695652174,13,0.1952273855651087,1.5617283950617282,1.2777777777777777,1,15,131,14,692,6.0,6.0,6.0,6.0,9.0,6.0,10.0,17.0,8.25,0.48527422291789973,9.0,10.0,9.0,11.0,10.0,9.0
MAGELONE,0.0,13,0.6403162055335969,0.782608695652174,13,0.1952273855651087,1.5617283950617282,1.2777777777777777,1,22,440,12,2433,6.0,6.0,6.0,6.0,9.0,6.0,7.0,8.0,6.75,0.1456205931276794,6.0,4.0,9.0,7.0,8.0,6.0
DR. Hilti,0.0,7,0.5078369905956114,0.6206896551724138,7,0.10442256096659867,1.9691358024691354,1.6111111111111112,1,11,272,7,1221,15.0,15.0,6.0,15.0,17.0,6.0,13.0,10.0,12.125,0.5363463533149878,16.0,12.0,17.0,10.0,13.5,15.0
BIANETTA,0.0,13,0.6403162055335969,0.782608695652174,13,0.1952273855651087,1.5617283950617282,1.2777777777777777,1,4,59,3,323,6.0,6.0,6.0,6.0,9.0,6.0,19.0,20.0,9.75,0.7640061237600502,12.0,16.0,9.0,20.0,14.5,17.0
JACK,0.0,7,0.5078369905956114,0.6206896551724138,7,0.10442256096659867,1.9691358024691354,1.6111111111111112,1,21,322,16,1680,15.0,15.0,6.0,15.0,17.0,6.0,8.0,9.0,11.375,0.5706258312464607,15.0,13.0,17.0,9.0,13.0,13.0
GRAF CASTI-PIANI,0.0,13,0.6403162055335969,0.782608695652174,13,0.1952273855651087,1.5617283950617282,1.2777777777777777,1,1,21,0,139,6.0,6.0,6.0,6.0,9.0,6.0,22.0,23.0,10.5,0.9354143466934853,14.0,23.0,9.0,23.0,16.0,18.0
LUDMILLA STEINHERZ,0.0,13,0.6403162055335969,0.782608695652174,13,0.1952273855651087,1.5617283950617282,1.2777777777777777,1,9,159,5,887,6.0,6.0,6.0,6.0,9.0,6.0,14.0,14.0,8.375,0.45285552331841994,10.0,8.0,9.0,14.0,11.5,10.0
