index;degree;closeness;betweenness;strength;eigenvector_centrality;frequency;speech_acts;words;('degree', 'q4');('degree', 'q3');('degree', 'q2');('degree', 'q1');('closeness', 'q4');('closeness', 'q3');('closeness', 'q2');('closeness', 'q1');('betweenness', 'q4');('betweenness', 'q3');('betweenness', 'q2');('betweenness', 'q1');('strength', 'q4');('strength', 'q3');('strength', 'q2');('strength', 'q1');('eigenvector_centrality', 'q4');('eigenvector_centrality', 'q3');('eigenvector_centrality', 'q2');('eigenvector_centrality', 'q1');('frequency', 'q4');('frequency', 'q3');('frequency', 'q2');('frequency', 'q1');('speech_acts', 'q4');('speech_acts', 'q3');('speech_acts', 'q2');('speech_acts', 'q1');('words', 'q4');('words', 'q3');('words', 'q2');('words', 'q1')
237;3.0;3.0;;3.0;3.0;;0.5;1.0;0.75;0.0;0.0;0.25;0.75;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.75;0.0;0.0;0.25;0.75;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.25;0.25;0.0;0.5;0.5;0.0;0.0;0.5
403;1.0;0.05263157894736842;0.020408163265306124;0.07692307692307693;1.631578947368421;0.023255813953488372;0.044444444444444446;0.07142857142857142;0.02;0.6;0.36;0.02;0.02;0.0;0.6;0.38;0.02;0.0;0.0;0.98;0.02;0.0;0.72;0.26;0.62;0.0;0.0;0.38;0.02;0.0;0.12;0.86;0.04;0.02;0.04;0.9;0.06;0.02;0.08;0.84
97;0.75;0.75;0.33333333333333337;0.5;0.6;0.11111111111111112;0.11111111111111112;0.09090909090909091;0.23076923076923078;0.23076923076923078;0.23076923076923078;0.3076923076923077;0.23076923076923078;0.0;0.46153846153846156;0.3076923076923077;0.23076923076923078;0.0;0.07692307692307693;0.6923076923076923;0.23076923076923078;0.0;0.3076923076923077;0.46153846153846156;0.23076923076923078;0.07692307692307693;0.3076923076923077;0.38461538461538464;0.07692307692307693;0.15384615384615385;0.07692307692307693;0.6923076923076923;0.07692307692307693;0.0;0.23076923076923078;0.6923076923076923;0.07692307692307693;0.0;0.07692307692307693;0.8461538461538461
196;1.0;0.5714285714285715;0.2666666666666667;0.4;0.4444444444444444;0.1764705882352941;0.10526315789473685;0.05;0.22727272727272727;0.18181818181818182;0.36363636363636365;0.22727272727272727;0.18181818181818182;0.045454545454545456;0.45454545454545453;0.3181818181818182;0.18181818181818182;0.0;0.13636363636363635;0.6818181818181818;0.18181818181818182;0.045454545454545456;0.3181818181818182;0.45454545454545453;0.18181818181818182;0.045454545454545456;0.36363636363636365;0.4090909090909091;0.13636363636363635;0.045454545454545456;0.045454545454545456;0.7727272727272727;0.09090909090909091;0.0;0.045454545454545456;0.8636363636363636;0.045454545454545456;0.045454545454545456;0.0;0.9090909090909091
279;0.10714285714285714;1.5;0.02380952380952381;0.10714285714285714;0.13333333333333336;0.05555555555555555;0.02380952380952381;0.02380952380952381;0.06666666666666667;0.044444444444444446;0.26666666666666666;0.6222222222222222;0.06666666666666667;0.8222222222222222;0.06666666666666667;0.044444444444444446;0.022222222222222223;0.0;0.044444444444444446;0.9333333333333333;0.06666666666666667;0.022222222222222223;0.28888888888888886;0.6222222222222222;0.08888888888888889;0.06666666666666667;0.17777777777777778;0.6666666666666666;0.044444444444444446;0.044444444444444446;0.1111111111111111;0.8;0.022222222222222223;0.022222222222222223;0.022222222222222223;0.9333333333333333;0.022222222222222223;0.022222222222222223;0.022222222222222223;0.9333333333333333
444;1.4999999999999998;1.4999999999999998;1.4999999999999998;1.0;1.4999999999999998;1.4999999999999998;0.4;0.14285714285714288;0.3;0.5;0.0;0.2;0.3;0.5;0.0;0.2;0.3;0.0;0.5;0.2;0.2;0.4;0.2;0.2;0.3;0.3;0.2;0.2;0.3;0.3;0.2;0.2;0.2;0.1;0.2;0.5;0.1;0.1;0.1;0.7
284;0.7142857142857143;0.8333333333333334;0.03125;0.7142857142857143;0.7142857142857143;0.09375;0.0303030303030303;0.027027027027027025;0.13157894736842105;0.3684210526315789;0.3157894736842105;0.18421052631578946;0.13157894736842105;0.05263157894736842;0.6578947368421053;0.15789473684210525;0.02631578947368421;0.05263157894736842;0.07894736842105263;0.8421052631578947;0.13157894736842105;0.02631578947368421;0.6578947368421053;0.18421052631578946;0.13157894736842105;0.05263157894736842;0.631578947368421;0.18421052631578946;0.07894736842105263;0.02631578947368421;0.05263157894736842;0.8421052631578947;0.02631578947368421;0.02631578947368421;0.07894736842105263;0.868421052631579;0.02631578947368421;0.0;0.0;0.9736842105263158
407;0.125;0.33333333333333337;0.047619047619047616;0.28571428571428575;0.1764705882352941;0.1111111111111111;0.1111111111111111;0.11764705882352942;0.045454545454545456;0.0;0.5909090909090909;0.36363636363636365;0.045454545454545456;0.045454545454545456;0.7727272727272727;0.13636363636363635;0.045454545454545456;0.0;0.0;0.9545454545454546;0.18181818181818182;0.0;0.18181818181818182;0.6363636363636364;0.13636363636363635;0.045454545454545456;0.045454545454545456;0.7727272727272727;0.09090909090909091;0.045454545454545456;0.045454545454545456;0.8181818181818182;0.09090909090909091;0.045454545454545456;0.045454545454545456;0.8181818181818182;0.09090909090909091;0.045454545454545456;0.09090909090909091;0.7727272727272727
179;0.5714285714285714;2.0;0.10526315789473684;0.3076923076923077;0.38461538461538464;0.13333333333333333;0.23076923076923078;0.15384615384615385;0.17391304347826086;0.2608695652173913;0.2608695652173913;0.30434782608695654;0.43478260869565216;0.13043478260869565;0.21739130434782608;0.21739130434782608;0.08695652173913043;0.0;0.08695652173913043;0.8260869565217391;0.17391304347826086;0.13043478260869565;0.13043478260869565;0.5652173913043478;0.21739130434782608;0.13043478260869565;0.08695652173913043;0.5652173913043478;0.08695652173913043;0.13043478260869565;0.13043478260869565;0.6521739130434783;0.13043478260869565;0.043478260869565216;0.2608695652173913;0.5652173913043478;0.08695652173913043;0.043478260869565216;0.30434782608695654;0.5652173913043478
106;4.0;4.0;1.3333333333333333;3.0;3.0;0.5;0.6666666666666666;0.6666666666666666;0.5714285714285714;0.0;0.2857142857142857;0.14285714285714285;0.5714285714285714;0.0;0.2857142857142857;0.14285714285714285;0.5714285714285714;0.0;0.0;0.42857142857142855;0.42857142857142855;0.0;0.42857142857142855;0.14285714285714285;0.42857142857142855;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.14285714285714285;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.2857142857142857;0.0;0.2857142857142857;0.42857142857142855;0.2857142857142857;0.0;0.2857142857142857;0.42857142857142855
151;0.049999999999999996;0.19999999999999998;0.04166666666666667;0.05263157894736842;0.11764705882352941;0.09523809523809525;0.09523809523809525;0.043478260869565216;0.04;0.0;0.16;0.8;0.04;0.08;0.68;0.2;0.04;0.0;0.0;0.96;0.04;0.04;0.16;0.76;0.08;0.16;0.08;0.68;0.08;0.0;0.08;0.84;0.08;0.0;0.08;0.84;0.04;0.04;0.0;0.92
244;0.6666666666666667;0.6666666666666667;0.14285714285714288;0.5;0.6666666666666667;0.2;0.16666666666666669;0.14285714285714288;0.18181818181818182;0.45454545454545453;0.09090909090909091;0.2727272727272727;0.18181818181818182;0.18181818181818182;0.36363636363636365;0.2727272727272727;0.09090909090909091;0.0;0.2727272727272727;0.6363636363636364;0.18181818181818182;0.18181818181818182;0.2727272727272727;0.36363636363636365;0.18181818181818182;0.18181818181818182;0.36363636363636365;0.2727272727272727;0.09090909090909091;0.09090909090909091;0.36363636363636365;0.45454545454545453;0.09090909090909091;0.0;0.36363636363636365;0.5454545454545454;0.09090909090909091;0.0;0.2727272727272727;0.6363636363636364
19;0.8333333333333333;0.8333333333333333;0.2222222222222222;0.6666666666666666;1.0;0.5714285714285714;0.125;0.25;0.29411764705882354;0.35294117647058826;0.0;0.35294117647058826;0.29411764705882354;0.35294117647058826;0.0;0.35294117647058826;0.11764705882352941;0.0;0.35294117647058826;0.5294117647058824;0.23529411764705882;0.29411764705882354;0.11764705882352941;0.35294117647058826;0.35294117647058826;0.17647058823529413;0.11764705882352941;0.35294117647058826;0.23529411764705882;0.17647058823529413;0.17647058823529413;0.4117647058823529;0.058823529411764705;0.11764705882352941;0.35294117647058826;0.47058823529411764;0.11764705882352941;0.17647058823529413;0.23529411764705882;0.47058823529411764
10;;;;1.4999999999999998;1.4999999999999998;0.7499999999999999;0.33333333333333337;0.14285714285714288;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.6;0.0;0.0;0.4;0.6;0.0;0.0;0.4;0.3;0.3;0.0;0.4;0.2;0.0;0.2;0.6;0.1;0.1;0.1;0.7
120;0.3333333333333333;2.5;0.07142857142857142;0.5;0.30000000000000004;0.1;0.09090909090909091;0.18181818181818182;0.06666666666666667;0.26666666666666666;0.4666666666666667;0.2;0.3333333333333333;0.5333333333333333;0.0;0.13333333333333333;0.06666666666666667;0.0;0.0;0.9333333333333333;0.2;0.13333333333333333;0.26666666666666666;0.4;0.2;0.13333333333333333;0.0;0.6666666666666666;0.06666666666666667;0.06666666666666667;0.2;0.6666666666666666;0.06666666666666667;0.2;0.0;0.7333333333333333;0.13333333333333333;0.13333333333333333;0.0;0.7333333333333333
141;;;;;;;0.5;0.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.6666666666666666
250;;;;;;;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333
298;0.17647058823529413;10.0;0.034482758620689655;0.15789473684210528;0.125;0.07407407407407407;0.03571428571428571;0.03333333333333333;0.08571428571428572;0.17142857142857143;0.2571428571428571;0.4857142857142857;0.2857142857142857;0.6571428571428571;0.02857142857142857;0.02857142857142857;0.02857142857142857;0.0;0.14285714285714285;0.8285714285714286;0.08571428571428572;0.11428571428571428;0.2571428571428571;0.5428571428571428;0.08571428571428572;0.11428571428571428;0.11428571428571428;0.6857142857142857;0.05714285714285714;0.0;0.17142857142857143;0.7714285714285715;0.02857142857142857;0.02857142857142857;0.14285714285714285;0.8;0.02857142857142857;0.0;0.11428571428571428;0.8571428571428571
156;2.9999999999999996;1.0;0.0625;0.2;0.2727272727272727;0.08333333333333334;0.07142857142857144;0.0625;0.15;0.7;0.1;0.05;0.15;0.4;0.3;0.15;0.05;0.05;0.1;0.8;0.1;0.05;0.35;0.5;0.15;0.1;0.2;0.55;0.05;0.1;0.25;0.6;0.05;0.05;0.2;0.7;0.05;0.05;0.1;0.8
331;7.0;1.0;0.14285714285714285;5.0;5.0;1.3333333333333333;1.3333333333333333;0.25;0.875;0.0;0.0;0.125;0.125;0.75;0.0;0.125;0.125;0.0;0.0;0.875;0.625;0.0;0.25;0.125;0.625;0.0;0.25;0.125;0.5;0.125;0.0;0.375;0.5;0.0;0.125;0.375;0.125;0.125;0.25;0.5
37;;;;0.39999999999999997;0.6;0.25;0.2857142857142857;0.2857142857142857;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.2857142857142857;0.21428571428571427;0.35714285714285715;0.21428571428571427;0.21428571428571427;0.21428571428571427;0.35714285714285715;0.14285714285714285;0.07142857142857142;0.21428571428571427;0.5714285714285714;0.14285714285714285;0.07142857142857142;0.2857142857142857;0.5;0.14285714285714285;0.07142857142857142;0.2857142857142857;0.5
153;0.4;0.4;0.28571428571428575;1.0;1.0;0.4;0.4;0.16666666666666669;0.2;0.3;0.0;0.5;0.2;0.0;0.3;0.5;0.2;0.0;0.1;0.7;0.4;0.0;0.2;0.4;0.4;0.1;0.1;0.4;0.2;0.2;0.1;0.5;0.2;0.1;0.2;0.5;0.1;0.2;0.1;0.6
30;;;;;;;1.5;0.25;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.375;0.125;0.25;0.25;0.125;0.0;0.375;0.5
425;1.5;0.6666666666666666;0.26666666666666666;0.3636363636363636;0.3636363636363636;0.21428571428571427;0.05;0.05;0.2608695652173913;0.2608695652173913;0.30434782608695654;0.17391304347826086;0.17391304347826086;0.34782608695652173;0.21739130434782608;0.2608695652173913;0.17391304347826086;0.0;0.17391304347826086;0.6521739130434783;0.17391304347826086;0.21739130434782608;0.13043478260869565;0.4782608695652174;0.17391304347826086;0.21739130434782608;0.13043478260869565;0.4782608695652174;0.13043478260869565;0.08695652173913043;0.17391304347826086;0.6086956521739131;0.043478260869565216;0.043478260869565216;0.043478260869565216;0.8695652173913043;0.043478260869565216;0.043478260869565216;0.043478260869565216;0.8695652173913043
372;6.0;12.999999999999998;0.14814814814814814;0.4166666666666667;0.7499999999999999;0.25;0.037037037037037035;0.07142857142857142;0.18181818181818182;0.45454545454545453;0.3333333333333333;0.030303030303030304;0.3939393939393939;0.5757575757575758;0.0;0.030303030303030304;0.12121212121212122;0.030303030303030304;0.030303030303030304;0.8181818181818182;0.15151515151515152;0.18181818181818182;0.30303030303030304;0.36363636363636365;0.2727272727272727;0.030303030303030304;0.3333333333333333;0.36363636363636365;0.15151515151515152;0.12121212121212122;0.12121212121212122;0.6060606060606061;0.030303030303030304;0.06060606060606061;0.09090909090909091;0.8181818181818182;0.06060606060606061;0.0;0.09090909090909091;0.8484848484848485
148;1.6666666666666667;0.6666666666666667;0.5;0.25;0.6666666666666667;0.2;0.2;0.5;0.45454545454545453;0.09090909090909091;0.18181818181818182;0.2727272727272727;0.18181818181818182;0.36363636363636365;0.18181818181818182;0.2727272727272727;0.18181818181818182;0.2727272727272727;0.18181818181818182;0.36363636363636365;0.09090909090909091;0.2727272727272727;0.2727272727272727;0.36363636363636365;0.18181818181818182;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.09090909090909091;0.09090909090909091;0.36363636363636365;0.45454545454545453;0.09090909090909091;0.09090909090909091;0.36363636363636365;0.45454545454545453;0.18181818181818182;0.0;0.45454545454545453;0.36363636363636365
408;0.25;0.16666666666666666;0.09090909090909091;0.2666666666666667;0.28571428571428575;0.16666666666666669;0.11111111111111112;0.10526315789473685;0.11538461538461539;0.19230769230769232;0.23076923076923078;0.46153846153846156;0.07692307692307693;0.07692307692307693;0.38461538461538464;0.46153846153846156;0.07692307692307693;0.0;0.07692307692307693;0.8461538461538461;0.15384615384615385;0.038461538461538464;0.23076923076923078;0.5769230769230769;0.15384615384615385;0.07692307692307693;0.23076923076923078;0.5384615384615384;0.11538461538461539;0.07692307692307693;0.11538461538461539;0.6923076923076923;0.07692307692307693;0.07692307692307693;0.15384615384615385;0.6923076923076923;0.07692307692307693;0.038461538461538464;0.15384615384615385;0.7307692307692307
112;;;;1.0;1.0;0.6666666666666667;0.2;0.28571428571428575;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.5;0.5;0.0;0.0;0.5;0.2;0.3;0.2;0.3;0.1;0.1;0.3;0.5;0.2;0.0;0.1;0.7
194;1.0;1.0;0.3333333333333333;1.0;3.0;1.0;0.5;0.3333333333333333;0.25;0.0;0.5;0.25;0.25;0.0;0.5;0.25;0.25;0.0;0.0;0.75;0.25;0.5;0.0;0.25;0.75;0.0;0.0;0.25;0.25;0.0;0.5;0.25;0.25;0.0;0.25;0.5;0.25;0.0;0.0;0.75
17;0.7499999999999999;0.6;0.125;0.6;0.7499999999999999;0.5;0.6;0.4;0.2727272727272727;0.18181818181818182;0.18181818181818182;0.36363636363636365;0.2727272727272727;0.0;0.2727272727272727;0.45454545454545453;0.09090909090909091;0.18181818181818182;0.0;0.7272727272727273;0.2727272727272727;0.0;0.2727272727272727;0.45454545454545453;0.2727272727272727;0.18181818181818182;0.18181818181818182;0.36363636363636365;0.2727272727272727;0.09090909090909091;0.09090909090909091;0.5454545454545454;0.2727272727272727;0.09090909090909091;0.18181818181818182;0.45454545454545453;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.45454545454545453
102;3.5;3.5;0.7777777777777778;3.5;3.5;0.7777777777777778;0.07692307692307693;0.15384615384615385;0.4375;0.4375;0.0;0.125;0.4375;0.4375;0.0;0.125;0.4375;0.0;0.0;0.5625;0.4375;0.0;0.4375;0.125;0.4375;0.0;0.4375;0.125;0.4375;0.0;0.0;0.5625;0.0625;0.0625;0.0625;0.8125;0.125;0.0;0.0625;0.8125
368;0.11111111111111112;0.375;0.020408163265306124;0.0625;0.08571428571428572;0.041666666666666664;0.02;0.02;0.038461538461538464;0.038461538461538464;0.5769230769230769;0.34615384615384615;0.057692307692307696;0.40384615384615385;0.38461538461538464;0.15384615384615385;0.019230769230769232;0.038461538461538464;0.0;0.9423076923076923;0.038461538461538464;0.038461538461538464;0.3076923076923077;0.6153846153846154;0.057692307692307696;0.038461538461538464;0.23076923076923078;0.6730769230769231;0.038461538461538464;0.019230769230769232;0.019230769230769232;0.9230769230769231;0.019230769230769232;0.0;0.019230769230769232;0.9615384615384616;0.019230769230769232;0.0;0.019230769230769232;0.9615384615384616
72;1.0;1.0;0.3333333333333333;1.0;1.0;1.0;2.0;0.5;0.25;0.0;0.5;0.25;0.25;0.0;0.5;0.25;0.25;0.0;0.0;0.75;0.5;0.0;0.0;0.5;0.5;0.0;0.0;0.5;0.5;0.0;0.0;0.5;0.5;0.0;0.25;0.25;0.25;0.25;0.0;0.5
402;0.6;0.5;0.06666666666666667;0.25;0.25;0.3333333333333333;0.3636363636363636;0.0909090909090909;0.16666666666666666;0.3888888888888889;0.16666666666666666;0.2777777777777778;0.16666666666666666;0.3888888888888889;0.1111111111111111;0.3333333333333333;0.05555555555555555;0.05555555555555555;0.05555555555555555;0.8333333333333334;0.1111111111111111;0.1111111111111111;0.3333333333333333;0.4444444444444444;0.1111111111111111;0.2777777777777778;0.16666666666666666;0.4444444444444444;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.5;0.2222222222222222;0.05555555555555555;0.1111111111111111;0.6111111111111112;0.05555555555555555;0.1111111111111111;0.2222222222222222;0.6111111111111112
188;;;;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.5;0.25;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.5;0.3333333333333333;0.16666666666666666;0.0;0.5;0.3333333333333333;0.0;0.16666666666666666;0.5;0.16666666666666666;0.0;0.5;0.3333333333333333;0.16666666666666666;0.0;0.16666666666666666;0.6666666666666666
303;0.4;0.28571428571428575;0.06666666666666667;0.14285714285714288;0.25;0.25;0.08333333333333334;0.07142857142857144;0.1;0.4;0.25;0.25;0.1;0.15;0.4;0.35;0.05;0.05;0.15;0.75;0.05;0.3;0.3;0.35;0.1;0.25;0.25;0.4;0.1;0.25;0.25;0.4;0.05;0.15;0.2;0.6;0.05;0.1;0.15;0.7
385;0.4;5.0;0.13333333333333333;0.4444444444444444;0.3;0.4;0.16666666666666666;0.07692307692307691;0.10526315789473684;0.21052631578947367;0.42105263157894735;0.2631578947368421;0.2631578947368421;0.6842105263157895;0.0;0.05263157894736842;0.10526315789473684;0.05263157894736842;0.05263157894736842;0.7894736842105263;0.21052631578947367;0.15789473684210525;0.15789473684210525;0.47368421052631576;0.15789473684210525;0.15789473684210525;0.15789473684210525;0.5263157894736842;0.21052631578947367;0.15789473684210525;0.10526315789473684;0.5263157894736842;0.10526315789473684;0.21052631578947367;0.05263157894736842;0.631578947368421;0.05263157894736842;0.10526315789473684;0.15789473684210525;0.6842105263157895
258;0.02;1.3333333333333333;0.016393442622950817;0.01818181818181818;0.017241379310344827;0.017241379310344827;0.017543859649122806;0.01694915254237288;0.015873015873015872;0.015873015873015872;0.1746031746031746;0.7936507936507936;0.06349206349206349;0.8412698412698413;0.047619047619047616;0.047619047619047616;0.015873015873015872;0.0;0.015873015873015872;0.9682539682539683;0.015873015873015872;0.015873015873015872;0.09523809523809523;0.873015873015873;0.015873015873015872;0.031746031746031744;0.031746031746031744;0.9206349206349206;0.015873015873015872;0.0;0.06349206349206349;0.9206349206349206;0.015873015873015872;0.015873015873015872;0.06349206349206349;0.9047619047619048;0.015873015873015872;0.0;0.047619047619047616;0.9365079365079365
366;1.5000000000000002;1.0;0.15384615384615385;0.5555555555555556;0.5555555555555556;0.25;0.09999999999999999;0.07692307692307693;0.17647058823529413;0.23529411764705882;0.47058823529411764;0.11764705882352941;0.11764705882352941;0.29411764705882354;0.47058823529411764;0.11764705882352941;0.11764705882352941;0.058823529411764705;0.058823529411764705;0.7647058823529411;0.29411764705882354;0.11764705882352941;0.058823529411764705;0.5294117647058824;0.29411764705882354;0.11764705882352941;0.058823529411764705;0.5294117647058824;0.11764705882352941;0.11764705882352941;0.29411764705882354;0.47058823529411764;0.058823529411764705;0.11764705882352941;0.23529411764705882;0.5882352941176471;0.058823529411764705;0.0;0.17647058823529413;0.7647058823529411
441;0.6666666666666667;0.22222222222222224;0.13636363636363635;0.18181818181818182;0.33333333333333337;0.058823529411764705;0.05263157894736842;0.09999999999999999;0.16;0.28;0.32;0.24;0.08;0.04;0.52;0.36;0.12;0.0;0.0;0.88;0.08;0.32;0.16;0.44;0.2;0.16;0.04;0.6;0.04;0.04;0.24;0.68;0.04;0.0;0.2;0.76;0.08;0.0;0.12;0.8
362;0.1875;2.6666666666666665;0.07142857142857142;0.17391304347826086;0.2;0.04;0.03571428571428571;0.03571428571428571;0.09090909090909091;0.18181818181818182;0.24242424242424243;0.48484848484848486;0.24242424242424243;0.5151515151515151;0.15151515151515152;0.09090909090909091;0.06060606060606061;0.06060606060606061;0.030303030303030304;0.8484848484848485;0.12121212121212122;0.09090909090909091;0.09090909090909091;0.696969696969697;0.12121212121212122;0.12121212121212122;0.15151515151515152;0.6060606060606061;0.030303030303030304;0.09090909090909091;0.12121212121212122;0.7575757575757576;0.030303030303030304;0.06060606060606061;0.06060606060606061;0.8484848484848485;0.030303030303030304;0.06060606060606061;0.06060606060606061;0.8484848484848485
292;5.000000000000001;3.0;0.1111111111111111;0.5;0.5;0.375;0.0625;0.07692307692307691;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.5;0.2777777777777778;0.05555555555555555;0.16666666666666666;0.05555555555555555;0.0;0.4444444444444444;0.5;0.2222222222222222;0.2777777777777778;0.05555555555555555;0.4444444444444444;0.2222222222222222;0.2777777777777778;0.05555555555555555;0.4444444444444444;0.16666666666666666;0.05555555555555555;0.3333333333333333;0.4444444444444444;0.05555555555555555;0.0;0.05555555555555555;0.8888888888888888;0.05555555555555555;0.0;0.2222222222222222;0.7222222222222222
44;2.5000000000000004;4.0;0.14285714285714285;0.25;0.5;0.14285714285714285;0.16666666666666666;0.3333333333333333;0.4166666666666667;0.3333333333333333;0.08333333333333333;0.16666666666666666;0.3333333333333333;0.4166666666666667;0.16666666666666666;0.08333333333333333;0.08333333333333333;0.16666666666666666;0.16666666666666666;0.5833333333333334;0.08333333333333333;0.16666666666666666;0.4166666666666667;0.3333333333333333;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.08333333333333333;0.16666666666666666;0.16666666666666666;0.5833333333333334;0.08333333333333333;0.08333333333333333;0.3333333333333333;0.5;0.16666666666666666;0.08333333333333333;0.25;0.5
34;0.5;0.5;0.4;0.5;0.75;0.4;0.2;0.16666666666666666;0.25;0.125;0.125;0.5;0.25;0.125;0.125;0.5;0.25;0.0;0.125;0.625;0.25;0.125;0.125;0.5;0.375;0.0;0.125;0.5;0.25;0.125;0.0;0.625;0.125;0.0;0.25;0.625;0.125;0.0;0.125;0.75
100;0.2857142857142857;0.2857142857142857;0.22222222222222218;0.25;0.5714285714285714;0.6666666666666666;0.125;0.09999999999999999;0.14285714285714285;0.21428571428571427;0.14285714285714285;0.5;0.14285714285714285;0.21428571428571427;0.14285714285714285;0.5;0.14285714285714285;0.0;0.21428571428571427;0.6428571428571429;0.14285714285714285;0.21428571428571427;0.07142857142857142;0.5714285714285714;0.2857142857142857;0.14285714285714285;0.07142857142857142;0.5;0.2857142857142857;0.07142857142857142;0.21428571428571427;0.42857142857142855;0.07142857142857142;0.07142857142857142;0.2857142857142857;0.5714285714285714;0.07142857142857142;0.07142857142857142;0.14285714285714285;0.7142857142857143
342;0.5;0.5;0.19999999999999998;1.5;2.0;2.0;2.5;2.0;0.14285714285714285;0.42857142857142855;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.42857142857142855;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.0;0.14285714285714285;0.7142857142857143;0.42857142857142855;0.2857142857142857;0.0;0.2857142857142857;0.5714285714285714;0.14285714285714285;0.0;0.2857142857142857;0.5714285714285714;0.14285714285714285;0.0;0.2857142857142857;0.7142857142857143;0.0;0.0;0.2857142857142857;0.5714285714285714;0.14285714285714285;0.0;0.2857142857142857
150;;;;;;;0.19999999999999998;0.19999999999999998;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.1111111111111111;0.0;0.3333333333333333;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.5555555555555556
409;;;;;;;0.25;0.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.1;0.2;0.3;0.4;0.2;0.3;0.1;0.4
242;0.8333333333333334;0.625;0.125;0.16666666666666666;0.2727272727272727;0.07142857142857142;0.07692307692307691;0.07142857142857142;0.23809523809523808;0.19047619047619047;0.2857142857142857;0.2857142857142857;0.23809523809523808;0.09523809523809523;0.2857142857142857;0.38095238095238093;0.09523809523809523;0.09523809523809523;0.047619047619047616;0.7619047619047619;0.09523809523809523;0.09523809523809523;0.23809523809523808;0.5714285714285714;0.14285714285714285;0.09523809523809523;0.23809523809523808;0.5238095238095238;0.047619047619047616;0.09523809523809523;0.19047619047619047;0.6666666666666666;0.047619047619047616;0.09523809523809523;0.23809523809523808;0.6190476190476191;0.047619047619047616;0.047619047619047616;0.23809523809523808;0.6666666666666666
192;4.0;1.0;0.2857142857142857;1.0;1.5;0.5;0.19999999999999998;0.5;0.4444444444444444;0.1111111111111111;0.3333333333333333;0.1111111111111111;0.2222222222222222;0.3333333333333333;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.0;0.0;0.7777777777777778;0.3333333333333333;0.2222222222222222;0.1111111111111111;0.3333333333333333;0.3333333333333333;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.3333333333333333;0.0;0.5555555555555556;0.2222222222222222;0.2222222222222222;0.1111111111111111;0.4444444444444444
123;0.016129032258064516;1.0;0.014925373134328358;0.015625;0.016666666666666666;0.015873015873015872;0.014925373134328358;0.014705882352941176;0.014285714285714285;0.014285714285714285;0.08571428571428572;0.8857142857142857;0.04285714285714286;0.6714285714285714;0.24285714285714285;0.04285714285714286;0.014285714285714285;0.0;0.02857142857142857;0.9571428571428572;0.014285714285714285;0.0;0.07142857142857142;0.9142857142857143;0.014285714285714285;0.04285714285714286;0.08571428571428572;0.8571428571428571;0.014285714285714285;0.0;0.08571428571428572;0.9;0.014285714285714285;0.0;0.02857142857142857;0.9571428571428572;0.014285714285714285;0.0;0.014285714285714285;0.9714285714285714
