,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,11,4,6,8,9,11,5.95,0.394,0.0127215,2.6334999999999997,0.025544999999999998,1.7425,8.019,339.768
9,3,4,2,4,4,3,2,3,1.5445,0.45,0.03855,5.949999999999999,0.06865,6.25,24.299999999999997,1716.0
8,3,4,2,3,3,2,2,3,3.75,0.619,0.16699999999999998,12.55,0.3265,10.75,40.5,3775.2
7,2,2,2,2,2,2,2,1,4.85,0.366,0.193,19.15,0.1975,12.25,105.30000000000001,1029.6
6,2,2,1,2,2,2,2,1,8.149999999999999,0.563,0.06425,22.450000000000003,0.41200000000000003,15.25,137.7,2402.3999999999996
5,2,1,1,2,1,1,1,1,11.45,0.47850000000000004,0.11549999999999999,32.35,0.1545,3.25,56.7,6520.8
4,1,1,1,1,1,1,1,0,7.05,0.507,0.244,9.25,0.2835,7.75,72.9,3088.8
3,1,1,0,1,1,1,1,0,9.25,0.591,0.09004999999999999,25.75,0.3695,13.75,153.9,4461.6
2,1,0,0,1,0,0,0,0,10.350000000000001,0.422,0.14100000000000001,29.049999999999997,0.11155000000000001,4.75,89.1,5148.0
1,0,0,0,0,0,0,0,0,2.6500000000000004,0.535,0.2185,15.85,0.2405,9.25,121.5,5834.4
