name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
CHOR,0.059684430245927574,17,0.6081081081081081,0.6081081081081081,25,0.1721853288102609,1.6444444444444444,1.6444444444444444,4,10,172,27,889,5.0,5.0,5.0,5.0,4.0,6.0,17.0,13.0,7.5,0.5976143046671968,5.0,9.0,5.0,12.0,8.5,7.0
ERSTER GESELL,0.010291146761734994,12,0.569620253164557,0.569620253164557,14,0.10155804266061091,1.7555555555555555,1.7555555555555555,2,3,16,3,87,8.0,8.0,11.0,10.0,12.0,16.0,31.0,36.0,16.5,1.3594904507624486,14.0,39.0,9.0,30.0,19.5,17.0
FLUDRIBUS,0.0,8,0.4090909090909091,0.4090909090909091,8,0.017367814767876962,2.444444444444444,2.444444444444444,1,10,132,8,734,14.0,41.0,26.0,21.0,44.0,29.0,17.0,18.0,26.25,1.3947446002763373,28.0,41.0,35.0,23.0,29.0,29.0
STIMMEN,0.0,4,0.4787234042553192,0.4787234042553192,4,0.053601050753929194,2.0888888888888886,2.0888888888888886,1,1,3,1,29,35.0,30.0,26.0,37.0,27.0,29.0,39.0,44.0,33.375,0.7988202797161038,40.0,20.0,37.0,45.0,41.0,44.0
LEIM,0.12616762866762868,24,0.6818181818181818,0.6818181818181818,53,0.46930817760710347,1.4666666666666668,1.4666666666666668,17,181,3728,121,20104,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.625,0.09300297614285562,3.0,3.0,3.0,2.0,2.5,2.0
HILARIS,0.05526566273892479,16,0.6,0.6,24,0.11257347911511555,1.6666666666666667,1.6666666666666667,3,8,78,8,418,6.0,6.0,6.0,6.0,7.0,10.0,21.0,23.0,10.625,0.8962658147638376,8.0,26.0,6.0,20.0,13.0,11.0
RESERL,0.0,3,0.47368421052631576,0.47368421052631576,5,0.05593610028608171,2.111111111111111,2.111111111111111,3,11,113,11,578,39.0,31.0,26.0,32.0,23.0,10.0,14.0,20.0,24.375,1.2081152307268896,25.0,35.0,36.0,14.0,25.0,25.0
HOBELMANN,0.026570466570466574,6,0.4945054945054945,0.4945054945054945,13,0.14062122682544523,2.022222222222222,2.022222222222222,7,66,1222,40,6525,22.0,15.0,8.0,13.0,6.0,4.0,4.0,4.0,9.5,0.823754471047914,7.0,21.0,11.0,4.0,7.5,5.0
ALLE GESELLEN,0.0,10,0.5555555555555556,0.5555555555555556,10,0.07858154530627258,1.7999999999999998,1.7999999999999998,1,0,0,0,0,12.0,11.0,26.0,17.0,16.0,29.0,46.0,46.0,25.375,1.7727318254603543,27.0,46.0,15.0,46.0,30.5,31.0
HAUSIERER,0.0,3,0.47368421052631576,0.47368421052631576,3,0.050037673160838854,2.111111111111111,2.111111111111111,1,20,172,18,1006,39.0,31.0,26.0,40.0,28.0,29.0,9.0,13.0,26.875,1.3813772565812714,31.0,40.0,39.0,18.0,28.5,28.0
AMOROSA,0.010936658409920443,12,0.569620253164557,0.569620253164557,16,0.09924317744226008,1.7555555555555555,1.7555555555555555,2,8,144,6,845,8.0,8.0,10.0,8.0,14.0,16.0,21.0,16.0,12.625,0.6084872196098875,9.0,12.0,8.0,19.0,13.5,12.0
STELLARIS,0.10226509428381086,18,0.6164383561643836,0.6164383561643836,30,0.16186494206507238,1.6222222222222222,1.6222222222222222,7,41,476,33,2830,4.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,4.5,0.0944911182523068,4.0,4.0,4.0,5.0,4.5,4.0
EIN ZIMMERMANN,0.0,5,0.4838709677419355,0.4838709677419355,5,0.05543139480479743,2.0666666666666664,2.0666666666666664,1,1,5,1,30,29.0,27.0,26.0,32.0,24.0,29.0,39.0,41.0,30.875,0.7660121105905758,37.0,17.0,29.0,43.0,36.0,37.0
FASSEL,0.0,6,0.4891304347826087,0.4891304347826087,6,0.0574682095607715,2.0444444444444443,2.0444444444444443,1,18,230,14,1364,22.0,19.0,26.0,28.0,18.0,29.0,11.0,10.0,20.375,0.9086329508034112,21.0,27.0,24.0,16.0,20.0,18.0
DIE VÄTER,0.0,8,0.4090909090909091,0.4090909090909091,8,0.017367814767876966,2.444444444444444,2.444444444444444,1,2,2,2,24,14.0,41.0,26.0,21.0,41.0,29.0,34.0,45.0,31.375,1.354452808596256,39.0,38.0,32.0,42.0,37.0,40.0
CHOR DER GESELLSCHAFT,0.0,5,0.4891304347826087,0.4891304347826087,5,0.028920734633490555,2.0444444444444443,2.0444444444444443,1,1,26,4,157,29.0,19.0,26.0,32.0,36.0,29.0,39.0,33.0,30.375,0.7732627418007044,36.0,19.0,31.0,38.0,34.5,36.0
LÜFTIG,0.0007575757575757576,6,0.4945054945054945,0.4945054945054945,7,0.048337441444777765,2.022222222222222,2.022222222222222,2,9,96,7,527,22.0,15.0,20.0,27.0,30.0,16.0,19.0,22.0,21.375,0.6406522206760411,22.0,13.0,27.0,22.0,24.5,24.0
HANDWERKSBURSCH,0.0,6,0.4891304347826087,0.4891304347826087,6,0.0574682095607715,2.0444444444444443,2.0444444444444443,1,4,6,4,38,22.0,19.0,26.0,28.0,18.0,29.0,28.0,40.0,26.25,0.8730846383451525,28.0,24.0,24.0,36.0,30.0,30.0
KNIERIEM,0.13400268922996195,26,0.703125,0.703125,54,0.5015909279580464,1.4222222222222223,1.4222222222222223,19,146,2531,207,13990,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.25,0.057863756235784464,2.0,2.0,2.0,3.0,2.5,2.0
LAURA,0.003134708428826076,8,0.5056179775280899,0.5056179775280899,12,0.05649246294616195,1.9777777777777776,1.9777777777777776,3,15,190,35,995,14.0,13.0,17.0,14.0,22.0,10.0,12.0,11.0,14.125,0.47919901547120425,11.0,6.0,13.0,10.0,11.5,9.0
MALER,0.0,2,0.4639175257731959,0.4639175257731959,3,0.03637503037938199,2.1555555555555554,2.1555555555555554,2,9,111,8,603,43.0,36.0,26.0,40.0,34.0,16.0,19.0,21.0,29.375,1.2781430098277065,35.0,36.0,42.0,21.0,31.5,32.0
MYSTIFAX,0.010019240019240021,11,0.4411764705882353,0.4411764705882353,16,0.04517403479899519,2.2666666666666666,2.2666666666666666,3,8,120,5,679,11.0,38.0,13.0,8.0,31.0,10.0,21.0,19.0,18.875,1.3453582568541786,18.0,37.0,19.0,16.0,17.5,16.0
ZWIRN,0.4340870057848667,36,0.8333333333333334,0.8333333333333334,76,0.5394204109204598,1.2,1.2,26,246,3593,254,19849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
SEPHERL,0.000505050505050505,6,0.4891304347826087,0.4891304347826087,9,0.10737092149163077,2.0444444444444443,2.0444444444444443,2,6,68,5,348,22.0,19.0,23.0,19.0,11.0,16.0,25.0,25.0,20.0,0.6013377943029549,20.0,10.0,16.0,24.0,20.0,18.0
GERTRAUD,0.02169312169312169,5,0.4891304347826087,0.4891304347826087,6,0.05395759266666749,2.0444444444444443,2.0444444444444443,4,14,148,13,784,29.0,19.0,9.0,28.0,26.0,6.0,13.0,15.0,18.125,1.1028321899934341,16.0,32.0,23.0,11.0,17.0,15.0
HANNERL,0.0007575757575757576,7,0.4945054945054945,0.4945054945054945,10,0.109344449085336,2.022222222222222,2.022222222222222,2,4,32,4,164,20.0,15.0,20.0,17.0,9.0,16.0,28.0,31.0,19.5,0.888919890332403,19.0,25.0,14.0,28.0,21.0,20.0
FORTUNA,0.05526566273892479,16,0.6,0.6,24,0.11257347911511552,1.6666666666666667,1.6666666666666667,3,11,356,5,2017,6.0,6.0,6.0,6.0,8.0,10.0,14.0,7.0,7.875,0.3563048203434806,6.0,5.0,7.0,9.0,8.0,6.0
FREMDER,0.0002525252525252525,2,0.3409090909090909,0.3409090909090909,2,0.006446490862052344,2.9333333333333336,2.9333333333333336,2,4,37,4,222,43.0,46.0,25.0,44.0,46.0,16.0,28.0,29.0,34.625,1.4422475949017908,43.0,42.0,46.0,27.0,36.5,39.0
CAMILLA,0.003134708428826076,8,0.5056179775280899,0.5056179775280899,12,0.05649246294616196,1.9777777777777776,1.9777777777777776,3,29,268,41,1467,14.0,13.0,17.0,14.0,21.0,10.0,6.0,9.0,13.0,0.5900968443520823,10.0,8.0,12.0,7.0,9.5,8.0
