,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,10,5,4,7,7,6,3.5,0.591,0.012127500000000001,11.75,0.168,2.089,27.374000000000002,278.49
9,3,3,2,3,3,2,2,2,6.5,0.724,0.23249999999999998,3.1285,0.11000000000000001,4.300000000000001,72.80000000000001,783.0
8,2,2,1,2,1,1,1,2,1.495,0.502,0.11,7.449999999999999,0.05185,8.7,163.2,1787.0
7,1,1,0,1,1,1,1,1,5.5,0.6795,0.036750000000000005,20.35,0.2255,10.9,208.4,1285.0
6,1,1,0,1,1,1,1,1,8.5,0.812,0.06125,28.950000000000003,0.28300000000000003,15.299999999999999,298.79999999999995,4297.0
5,1,1,0,1,1,1,1,1,9.5,0.8565,0.08574999999999999,41.85,0.399,21.9,434.4,4799.0
4,1,1,0,0,1,0,0,0,10.5,0.901,0.1345,16.05,0.514,6.5,118.0,2289.0
3,0,0,0,0,1,0,0,0,2.5,0.5465,0.159,24.65,0.5720000000000001,13.1,253.6,2791.0
2,0,0,0,0,0,0,0,0,4.5,0.635,0.1835,33.25,0.34099999999999997,17.5,344.0,3293.0
1,0,0,0,0,0,0,0,0,7.5,0.768,0.20800000000000002,37.55,0.4565,19.700000000000003,389.20000000000005,3795.0
