metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.372358909402,0.42910511045,0.445658630567,0.0292990263329,0.44565863056690536,powerlaw
closeness,0.36784484554,0.422555992277,0.430580593457,0.0526132905061,0.43058059345744726,powerlaw
betweenness,0.10725422315,0.163870391831,0.164263703248,0.215721499208,0.21572149920823802,quadratic
strength,0.190419025499,0.27582187203,0.310981784591,0.373946636127,0.373946636127064,quadratic
eigenvector_centrality,0.210981883136,0.300572282557,0.302077918618,0.435879518935,0.43587951893486143,quadratic
frequency,0.183162874331,0.262835832546,0.285994966547,0.320626067734,0.3206260677338517,quadratic
speech_acts,0.0765315235558,0.14420580123,0.257248276223,0.322188082267,0.3221880822674681,quadratic
words,0.0342403663032,0.0825063494814,0.23130588546,0.297353150519,0.29735315051855493,quadratic
