,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,3,3,2,1,2,2,3.8,0.76,0.00164835,11.4,0.5195000000000001,1.495,71.19999999999999,4084.5
9,2,2,3,1,1,1,2,1,3.0,0.6799999999999999,0.03165,0.594,0.0270765,2.5,103.6,419.46500000000003
8,1,1,0,1,1,1,1,1,0.198,0.0396,0.005,4.2,0.1915,6.5,6.346,1642.5
7,0,0,0,1,1,1,1,1,0.6000000000000001,0.12,0.008335,10.2,0.41000000000000003,7.5,38.8,2863.5
6,0,0,0,0,1,1,0,1,1.0,0.2,0.01165,1.7999999999999998,0.4645,9.5,17.200000000000003,3677.5
5,0,0,0,0,0,1,0,0,1.4,0.28,0.015,3.0,0.08185,10.5,28.0,828.5
4,0,0,0,0,0,0,0,0,1.8,0.36,0.018349999999999998,5.4,0.1365,3.5,49.6,1235.5
3,0,0,0,0,0,0,0,0,2.2,0.44,0.021650000000000003,6.6,0.246,4.5,60.4,2049.5
2,0,0,0,0,0,0,0,0,2.5999999999999996,0.52,0.025,7.800000000000001,0.3005,5.5,82.0,2456.5
1,0,0,0,0,0,0,0,0,3.4000000000000004,0.6000000000000001,0.02835,9.0,0.35550000000000004,8.5,92.80000000000001,3270.5
