,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,5,4,3,2,4,4,9.8,0.9855,0.0215,11.2175,0.389,2.0395,14.751000000000001,261.65700000000004
9,3,3,3,3,2,2,2,2,7.8,0.843,0.0011187,56.75,0.06870000000000001,4.15,163.9,1321.5
8,2,2,2,2,2,2,1,2,9.0,0.9,0.00566,69.75,0.10895,14.649999999999999,74.5,1850.1
7,1,1,1,1,2,2,1,2,6.198,0.7284999999999999,0.007925,30.75,0.429,16.75,104.30000000000001,2378.7
6,0,0,0,1,1,2,1,1,6.6,0.757,0.003395,43.75,0.22899999999999998,20.95,134.1,5021.7
5,0,0,0,0,1,1,1,0,7.0,0.7855000000000001,0.01018,17.75,0.309,10.45,193.7,792.9000000000001
4,0,0,0,0,0,0,1,0,7.4,0.8145,0.01245,24.25,0.14900000000000002,6.25,283.1,2907.3
3,0,0,0,0,0,0,0,0,8.2,0.8714999999999999,0.01475,37.25,0.189,8.35,44.7,3435.8999999999996
2,0,0,0,0,0,0,0,0,8.600000000000001,0.9285,0.017,50.25,0.269,12.55,223.5,3964.5
1,0,0,0,0,0,0,0,0,9.399999999999999,0.957,0.019250000000000003,63.25,0.349,18.85,253.3,4493.1
