,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,16,16,16,16,16,16,14,15,29.65,0.9904999999999999,0.003325,66.7,0.212,2.9,44.520500000000006,506.23650000000004
9,6,6,6,9,9,9,5,6,23.3465,0.8205,0.00017325,43.7,0.154,1.9,130.85000000000002,1534.0500000000002
8,4,4,4,6,6,6,4,5,26.85,0.9145000000000001,0.001225,25.277,0.08124999999999999,1.099,216.75,2556.75
7,3,3,3,0,0,0,4,3,28.25,0.9335,0.001925,29.900000000000002,0.0958,1.2999999999999998,302.65,4602.15
6,2,2,2,0,0,0,2,1,28.950000000000003,0.9715,0.0026249999999999997,34.5,0.11049999999999999,1.5,474.45,3579.45
5,0,0,0,0,0,0,1,1,24.049999999999997,0.8394999999999999,0.000525,39.099999999999994,0.125,1.7000000000000002,388.55,9715.65
4,0,0,0,0,0,0,1,0,24.75,0.8585,0.0008749999999999999,48.3,0.1395,2.1,818.05,5624.85
3,0,0,0,0,0,0,0,0,25.450000000000003,0.877,0.001575,52.900000000000006,0.16849999999999998,2.3,560.3499999999999,6647.549999999999
2,0,0,0,0,0,0,0,0,26.15,0.8955,0.002275,57.5,0.183,2.5,646.25,7670.25
1,0,0,0,0,0,0,0,0,27.549999999999997,0.9524999999999999,0.002975,62.1,0.1975,2.7,732.1500000000001,8692.95
